qseqid	sseqid	pident	align_len	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore	qlen	slen	qcovhsp	scovhsp	stitle
SRR15534018|k141_60685/Aalivirus/391/286-244/1.0324678155339806	YP_010783088.1	59.5	131	45	3	1	372	96	225	1.12e-45	157.0	391	489	95.1	26.6	YP_010783088.1 arylsulfatase [Tetraselmis virus 1]
SRR19790899|k141_11126/Crohivirus/362/114-159/1.14865	YP_009015561.1	65.2	115	40	0	18	362	101	215	3.02e-46	157.0	362	436	95.3	26.4	YP_009015561.1 gp258 [Bacillus phage G]
SRR19115554|k141_39422/Tremovirus/1404/897-789/2.7079343801652893	YP_009337053.1	30.3	363	230	4	1339	272	825	1171	3.9299999999999995e-40	157.0	1404	3530	76.1	9.8	YP_009337053.1 hypothetical protein [Hubei picorna-like virus 50]
SRR19115554|k141_8855/Cosavirus/730/703-655/1.4710393846153846	YP_009345015.1	38.3	222	122	5	729	73	865	1074	1.1399999999999998e-42	157.0	730	2530	90.0	8.3	YP_009345015.1 hypothetical protein 1 [Wuhan spider virus 5]
SRR19115554|k141_56042/Gallivirus/493/178-139/1.0493532142857145	YP_009268677.1	50.0	156	78	0	6	473	63	218	8.039999999999999e-46	157.0	493	402	94.9	38.8	YP_009268677.1 terminase large subunit [Staphylococcus phage 80]
SRR19115553|k141_35716/Norovirus/1994/989-896/1.1905432407407408	NP_851403.1	28.3	428	282	9	1807	581	371	792	8.82e-39	157.0	1994	1933	61.5	21.8	NP_851403.1 non-structural polyprotein [Kashmir bee virus]
ERR3179227|k141_27782/Sapovirus/268/97-67/1.2491209090909092	YP_009336506.1	80.5	87	16	1	264	4	1223	1308	3.35e-45	157.0	268	2234	97.4	3.8	YP_009336506.1 hypothetical protein 1 [Hubei orthoptera virus 3]
SRR19115554|k141_24064/Aalivirus/2384/1386-1431/1.0855139010989012	YP_009259708.1	32.2	326	191	12	902	1834	24	334	3.58e-41	157.0	2384	360	39.1	86.4	YP_009259708.1 replication associated protein [Chimpanzee faeces associated circular DNA virus 1]
SRR19115554|k141_21044/Caliciviridae/1198/789-960/2.40337725	YP_009345022.1	40.5	205	118	4	586	1197	2	203	2.43e-41	157.0	1198	615	51.1	32.8	YP_009345022.1 hypothetical protein 2 [Wuhan spider virus 4]
SRR19115553|k141_28852/Tremovirus/671/533-443/3.484087603305785	YP_009337438.1	43.7	190	97	4	647	96	668	853	3.71e-42	155.0	671	2801	82.3	6.6	YP_009337438.1 hypothetical protein [Sanxia water strider virus 9]
ERR3179227|k141_6860/Avihepatovirus/559/261-327/4.361942424242424	YP_009388500.1	46.2	171	80	3	60	557	24	187	5.3500000000000005e-43	155.0	559	823	89.1	19.9	YP_009388500.1 structural polyprotein [Apis dicistrovirus]
ERR3179227|k141_10231/Mosavirus/1014/30-57/1.047939224137931	YP_009329985.1	34.1	352	156	9	2	1012	646	936	8.93e-41	155.0	1014	1701	99.7	17.1	YP_009329985.1 hypothetical protein 1 [Hubei picorna-like virus 24]
SRR19115554|k141_20275/Norovirus/297/204-261/3.337515373134329	YP_009336557.1	71.4	98	28	0	2	295	503	600	3.14e-44	155.0	297	1870	99.0	5.2	YP_009336557.1 hypothetical protein 1 [Hubei orthoptera virus 1]
SRR19115554|k141_57825/Avastrovirus/561/354-483/1.4260255072463766	YP_009315868.1	41.1	185	101	2	12	545	1600	1783	9.78e-43	155.0	561	1965	95.2	9.4	YP_009315868.1 nonstructural protein [Centovirus AC]
SRR19115554|k141_1071/Recovirus/601/298-238/1.1262846218487397	YP_009218832.1	52.6	137	65	0	3	413	12	148	8.89e-44	155.0	601	546	68.4	25.1	YP_009218832.1 tail fiber protein [Salmonella phage SEN4]
SRR19115553|k141_26400/Salivirus/220/30-201/2.5605747663551406	YP_009351892.1	98.6	73	1	0	1	219	1619	1691	8.01e-45	155.0	220	3057	99.5	2.4	YP_009351892.1 polyprotein [Pityohyphantes rubrofasciatus iflavirus]
SRR19115554|k141_24919/Senecavirus/532/379-271/2.085952407407408	YP_009315867.1	46.8	171	88	1	515	3	2341	2508	3.71e-43	155.0	532	2830	96.4	5.9	YP_009315867.1 polyprotein [Corey virus]
SRR19115553|k141_20899/Lagovirus/313/214-130/1.4434830808080807	YP_009345133.1	70.2	104	31	0	312	1	286	389	3.3399999999999997e-45	155.0	313	543	99.7	19.2	YP_009345133.1 RdRp [Wuhan cricket virus 2]
ERR3179227|k141_9400/Norovirus/404/297-387/1.5592792592592593	YP_009333432.1	100.0	77	0	0	233	3	754	830	1.85e-43	154.0	404	1940	57.2	4.0	YP_009333432.1 hypothetical protein 1 [Beihai picorna-like virus 77]
SRR19115554|k141_19050/Parechovirus/301/90-144/1.3745870642201834	YP_009342337.1	77.3	97	22	0	9	299	650	746	4.5e-44	154.0	301	2914	96.7	3.3	YP_009342337.1 hypothetical protein [Wuhan fly virus 4]
SRR19115554|k141_39953/Tremovirus/1162/438-543/3.060993388429752	YP_009336584.1	35.2	281	163	5	28	852	187	454	4.1099999999999995e-40	154.0	1162	825	71.0	32.5	YP_009336584.1 hypothetical protein 2 [Hubei picorna-like virus 16]
ERR3179227|k141_21557/Norovirus/482/177-219/1.7881164179104478	NP_647481.1	95.9	73	3	0	129	347	536	608	5.040000000000001e-43	154.0	482	1771	45.4	4.1	NP_647481.1 nonstructural polyprotein [Cricket paralysis virus]
ERR3179227|k141_17921/Torchivirus/464/308-257/1.5543752083333335	YP_009337682.1	51.7	145	69	1	449	15	1454	1597	7.47e-43	154.0	464	1831	93.8	7.9	YP_009337682.1 hypothetical protein 1 [Wenzhou picorna-like virus 26]
SRR19115553|k141_15627/Lagovirus/2813/1155-1263/1.1259152032520323	YP_009336736.1	25.5	689	449	18	505	2505	161	807	1.63e-36	153.0	2813	2654	71.1	24.4	YP_009336736.1 hypothetical protein [Wenling picorna-like virus 9]
SRR19115554|k141_37761/Norovirus/371/33-78/1.7575521641791043	YP_009448204.1	66.3	95	32	0	3	287	192	286	4.71e-46	153.0	371	309	76.8	30.7	YP_009448204.1 rolling-circle replication protein [Pleurochrysis carterae circular virus]
SRR19115553|k141_10279/Vesivirus/461/95-32/1.774846666666667	YP_009337339.1	48.3	147	75	1	459	22	280	426	1.3599999999999999e-42	153.0	461	2872	95.0	5.1	YP_009337339.1 hypothetical protein [Hubei tetragnatha maxillosa virus 3]
ERR3179227|k141_29721/Tremovirus/349/243-309/1.060528	YP_009337724.1	61.2	116	45	0	1	348	1313	1428	2.28e-43	153.0	349	1727	99.7	6.7	YP_009337724.1 hypothetical protein 2 [Hubei picorna-like virus 51]
SRR19115553|k141_33240/Ampivirus/346/105-141/1.0244921739130437	YP_010673048.1	62.5	104	39	0	2	313	903	1006	7.36e-43	152.0	346	1006	90.2	10.3	YP_010673048.1 tail fiber [Escherichia phage vB_EcoP-101114UKE3]
SRR19115554|k141_12295/Cosavirus/222/66-144/1.593150967741935	YP_001040002.1	97.3	74	2	0	1	222	1558	1631	1.3700000000000002e-43	152.0	222	1900	100.0	3.9	YP_001040002.1 polymerase polyprotein [Israeli acute paralysis virus]
SRR19115554|k141_6554/Rosavirus/488/216-264/1.3100108571428573	YP_009329985.1	46.5	155	82	1	2	466	1029	1182	2.5499999999999997e-42	152.0	488	1701	95.3	9.1	YP_009329985.1 hypothetical protein 1 [Hubei picorna-like virus 24]
SRR19115554|k141_49001/Limnipivirus/2041/1371-1428/1.0443411290322582	YP_007008080.1	56.6	122	51	1	1727	1368	4	125	4.55e-42	152.0	2041	139	17.6	87.8	YP_007008080.1 hypothetical protein F416_gp100 [Salmonella typhimurium phage PhiSH19]
SRR19115553|k141_26650/Passerivirus/695/497-437/1.1175107826086956	YP_009329861.1	39.4	213	91	6	695	72	832	1011	5.79e-41	152.0	695	3187	89.8	5.6	YP_009329861.1 hypothetical protein [Wuhan spider virus 2]
SRR19115554|k141_8619/Harkavirus/728/503-431/1.3325663207547171	YP_009337708.1	41.8	182	101	2	712	167	1948	2124	8.19e-41	152.0	728	2281	75.0	7.8	YP_009337708.1 hypothetical protein 1 [Hubei picorna-like virus 8]
SRR19115554|k141_4603/Lagovirus/359/185-86/1.3085197979797978	YP_008327312.1	70.5	112	33	0	337	2	272	383	1.96e-43	151.0	359	529	93.6	21.2	YP_008327312.1 RNA-dependent RNA polymerase [Ustilaginoidea virens partitivirus 2]
SRR19115554|k141_46882/Hepatovirus/420/345-369/1.4113364	YP_164423.1	56.1	123	54	0	420	52	9	131	4.68e-47	151.0	420	131	87.9	93.9	YP_164423.1 minor head protein [Bacillus phage BCASJ1c]
ERR3179227|k141_29847/Salivirus/339/261-72/1.8717	YP_009329985.1	81.6	87	16	0	263	3	602	688	9.13e-43	151.0	339	1701	77.0	5.1	YP_009329985.1 hypothetical protein 1 [Hubei picorna-like virus 24]
SRR19115554|k141_11005/Aalivirus/411/207-306/2.443645916666666	YP_009272812.1	56.4	140	58	2	1	411	597	736	3.4299999999999995e-42	151.0	411	2694	100.0	5.2	YP_009272812.1 polyprotein [Washington bat picornavirus]
SRR19115554|k141_53644/Norovirus/813/51-102/1.7569856716417909	YP_009448204.1	65.6	93	32	0	17	295	191	283	6.02e-43	151.0	813	309	34.3	30.1	YP_009448204.1 rolling-circle replication protein [Pleurochrysis carterae circular virus]
ERR3179227|k141_11262/Passerivirus/510/156-123/1.6812352586206896	YP_009336778.1	73.2	97	26	0	291	1	980	1076	1.15e-41	151.0	510	1106	57.1	8.8	YP_009336778.1 hypothetical protein 2 [Wenzhou channeled applesnail virus 2]
SRR19115554|k141_54012/Tremovirus/854/708-792/1.22798656	YP_009407937.1	34.7	277	163	6	75	851	1746	2022	1.44e-39	150.0	854	2297	91.0	12.1	YP_009407937.1 RNA-dependent RNA polymerase [Solenopsis invicta virus 4]
SRR19115554|k141_48406/Caliciviridae/366/336-162/4.447000500000001	YP_009345010.1	60.2	108	43	0	351	28	69	176	4.97e-43	150.0	366	569	88.5	19.0	YP_009345010.1 hypothetical protein 2 [Wuhan spider virus 6]
SRR19115554|k141_49922/Gallivirus/552/321-372/1.06914	YP_009012555.1	41.8	177	103	0	20	550	200	376	4.75e-43	150.0	552	396	96.2	44.7	YP_009012555.1 endonuclease [Escherichia phage phi92]
SRR19115554|k141_6674/Harkavirus/305/128-50/1.7805411428571427	YP_009337003.1	73.3	101	27	0	305	3	2413	2513	2.0299999999999997e-42	150.0	305	2786	99.3	3.6	YP_009337003.1 hypothetical protein [Hubei picorna-like virus 26]
SRR19115553|k141_28103/Astroviridae/513/312-405/1.7067183193277309	YP_009336637.1	46.7	165	88	0	3	497	1740	1904	2.23e-41	150.0	513	2049	96.5	8.1	YP_009336637.1 non structural polyprotein [Biomphalaria virus 1]
SRR19115553|k141_33680/Tremovirus/767/198-285/2.577571570247934	YP_009333492.1	43.4	198	102	4	10	588	2021	2213	5.87e-40	150.0	767	2518	75.5	7.7	YP_009333492.1 hypothetical protein [Beihai picorna-like virus 68]
SRR19115554|k141_28739/Harkavirus/1157/512-446/1.1064751724137931	YP_009551463.1	35.0	280	167	9	1029	205	5	274	1.11e-40	149.0	1157	344	71.3	78.5	YP_009551463.1 replication-associated protein [Cybaeus spider associated circular virus 1]
ERR3179227|k141_21628/Sapovirus/721/61-31/1.1081024242424242	YP_009336506.1	75.6	90	20	1	282	13	1207	1294	4.85e-40	149.0	721	2234	37.4	3.9	YP_009336506.1 hypothetical protein 1 [Hubei orthoptera virus 3]
SRR19790908|k141_32170/Tottorivirus/446/57-111/1.0062383928571428	YP_009823753.1	51.7	151	59	3	6	446	93	233	1.2600000000000002e-43	149.0	446	330	98.9	42.7	YP_009823753.1 nucleotide-sugar epimerase [Escherichia phage vB_EcoM_Schickermooser]
SRR19115554|k141_11320/Cosavirus/642/270-297/1.0256890909090908	YP_010756094.1	44.9	176	91	3	4	522	218	390	7.9e-41	149.0	642	577	80.8	30.0	YP_010756094.1 DNA polymerase [Clostridium phage CI461P1]
SRR15534018|k141_33553/Gallivirus/561/537-507/1.044856320754717	YP_009823358.1	41.2	182	107	0	546	1	45	226	1.1099999999999999e-41	149.0	561	543	97.3	33.5	YP_009823358.1 putative terminase large subunit [Escherichia phage PTXU04]
SRR19115554|k141_48343/Caliciviridae/311/260-128/1.463448695652174	YP_009329985.1	64.1	103	37	0	311	3	1563	1665	4.0699999999999996e-42	149.0	311	1701	99.4	6.1	YP_009329985.1 hypothetical protein 1 [Hubei picorna-like virus 24]
SRR19115553|k141_33830/Tremovirus/387/90-24/1.4634447933884296	YP_009272812.1	58.8	119	48	1	377	24	268	386	1.1299999999999999e-41	149.0	387	2694	91.5	4.4	YP_009272812.1 polyprotein [Washington bat picornavirus]
SRR15534018|k141_44510/Ampivirus/443/393-426/1.0991794444444445	YP_010845116.1	53.8	145	65	2	439	8	88	231	1.19e-41	149.0	443	631	97.5	22.8	YP_010845116.1 recombinase [Vibrio phage vB_VpaM_VPs20]
SRR19115553|k141_15816/Pasivirus/2222/1493-1406/2.3086515503875966	YP_009333498.1	24.7	645	388	22	2148	352	2128	2720	8.58e-36	149.0	2222	2939	80.9	20.2	YP_009333498.1 hypothetical protein [Beihai picorna-like virus 96]
SRR19115554|k141_3335/Aalivirus/2377/546-597/1.1196794505494505	YP_009259708.1	35.5	301	161	13	68	916	24	309	3.18e-38	149.0	2377	360	35.7	79.4	YP_009259708.1 replication associated protein [Chimpanzee faeces associated circular DNA virus 1]
SRR19115554|k141_52786/Mosavirus/406/153-222/2.473792440944882	YP_009505616.1	72.3	130	36	0	1	390	1493	1622	3.77e-41	148.0	406	2235	96.1	5.8	YP_009505616.1 polyprotein [Mouse Mosavirus]
SRR19115554|k141_39116/Norovirus/629/440-338/1.8040525373134328	YP_009001743.1	48.5	132	68	0	586	191	164	295	9.49e-43	148.0	629	295	63.0	44.7	YP_009001743.1 replication-associated protein [Dragonfly larvae associated circular virus-4]
SRR19115554|k141_35187/Parechovirus/410/180-228/2.3404010236220474	YP_009361997.1	59.6	109	44	0	2	328	1983	2091	3.92e-41	148.0	410	2207	79.8	4.9	YP_009361997.1 polyprotein [parechovirus D1]
SRR19115553|k141_21290/Torchivirus/803/558-600/1.3852559550561796	YP_009333386.1	32.5	286	159	5	39	803	1182	1464	3.93e-39	148.0	803	2090	95.3	13.5	YP_009333386.1 hypothetical protein 1 [Beihai picorna-like virus 75]
SRR19115553|k141_36814/Vesivirus/529/24-96/1.6335925757575758	YP_009337339.1	42.5	193	74	2	32	508	402	591	1.33e-40	148.0	529	2872	90.2	6.6	YP_009337339.1 hypothetical protein [Hubei tetragnatha maxillosa virus 3]
SRR19115553|k141_37008/Gallivirus/659/635-569/1.1337838028169016	YP_009345015.1	36.1	208	133	0	641	18	2035	2242	8.3e-40	148.0	659	2530	94.7	8.2	YP_009345015.1 hypothetical protein 1 [Wuhan spider virus 5]
SRR19115553|k141_23207/Harkavirus/1139/995-959/1.197254495412844	YP_009337788.1	30.1	352	215	8	1011	1	1910	2245	1.74e-37	147.0	1139	3291	88.8	10.2	YP_009337788.1 hypothetical protein [Hubei picorna-like virus 68]
ERR3179227|k141_4044/Torchivirus/399/135-246/2.595092708333333	YP_010809089.1	59.8	132	53	0	2	397	29	160	5.39e-43	147.0	399	361	99.2	36.6	YP_010809089.1 RNA-dependent RNA polymerase [Solenopsis invicta virus 6]
ERR3179227|k141_502/Astroviridae/1280/804-864/1.0094372222222223	YP_392508.1	26.1	433	310	5	7	1275	1	433	1.4699999999999999e-38	147.0	1280	467	99.1	92.7	YP_392508.1 hypothetical protein [Operophtera brumata reovirus]
SRR19115553|k141_10197/Parechovirus/406/273-309/1.2917504504504504	NP_877484.1	63.2	117	42	1	56	406	2	117	3.1199999999999996e-45	147.0	406	160	86.5	72.5	NP_877484.1 lysozyme [Pseudomonas phage phiKMV]
SRR19115553|k141_4268/Aalivirus/1193/273-315/1.2228367582417583	YP_009337827.1	43.8	203	102	7	48	629	94	293	1.02e-39	147.0	1193	327	48.8	61.2	YP_009337827.1 replication associated protein [Chicken stool-associated circular virus]
ERR3179227|k141_26251/Avihepatovirus/480/333-294/1.0615276470588235	YP_010783456.1	50.3	155	75	1	460	2	431	585	1.99e-40	147.0	480	808	95.6	19.2	YP_010783456.1 pyruvate formate-lyase [Tetraselmis virus 1]
SRR19115554|k141_23170/Harkavirus/680/647-590/1.3996915517241382	YP_009259732.1	62.5	96	36	0	679	392	173	268	2.7399999999999998e-42	147.0	680	274	42.4	35.0	YP_009259732.1 putative Rep protein [Circovirus-like genome DHCV-2]
ERR3179227|k141_13173/Avastrovirus/630/261-177/1.1192455072463767	YP_009337411.1	36.5	211	123	2	629	3	1591	1792	2.77e-39	146.0	630	2856	99.5	7.1	YP_009337411.1 hypothetical protein [Hubei picorna-like virus 58]
SRR19115554|k141_48595/Rafivirus/431/135-237/1.633600884955752	YP_009552715.1	51.7	143	66	1	3	431	1376	1515	1.76e-40	146.0	431	1736	99.5	8.1	YP_009552715.1 replicative protein [Halhan virus 3]
SRR19115553|k141_36147/Salivirus/689/435-609/1.7601409345794392	YP_009444707.1	38.8	214	127	2	31	672	1514	1723	5.5e-39	146.0	689	2981	93.2	7.0	YP_009444707.1 polyprotein [Chequa iflavirus]
SRR19115553|k141_23853/Kunsagivirus/432/141-174/1.0225930769230769	NP_108695.1	75.3	89	22	0	268	2	4	92	1.1900000000000002e-43	146.0	432	252	61.8	35.3	NP_108695.1 DNA methyltransferase [Lactococcus phage Tuc2009]
SRR19115554|k141_7626/Norovirus/449/440-350/1.035484537037037	YP_009337152.1	49.7	149	73	2	448	8	1477	1625	3.0899999999999998e-40	146.0	449	2876	98.2	5.2	YP_009337152.1 hypothetical protein [Hubei picorna-like virus 34]
SRR19115553|k141_20374/Salivirus/283/250-163/1.888431682242991	YP_009351892.1	84.3	83	13	0	281	33	1646	1728	4.43e-41	145.0	283	3057	88.0	2.7	YP_009351892.1 polyprotein [Pityohyphantes rubrofasciatus iflavirus]
SRR19115553|k141_12128/Caliciviridae/390/255-180/1.3109028695652174	YP_009797648.1	57.4	129	55	0	388	2	261	389	3.48e-40	145.0	390	1291	99.2	10.0	YP_009797648.1 internal virion protein [Erwinia phage vB_EamP-S2]
SRR19115554|k141_26186/Avihepatovirus/508/94-34/2.2179865151515155	NP_733846.1	52.9	138	63	2	427	17	1	137	1.37e-39	145.0	508	807	80.9	17.0	NP_733846.1 capsid protein precursor, partial [Aphid lethal paralysis virus]
SRR19115553|k141_2795/Aalivirus/515/362-263/3.21272625	YP_009272812.1	45.5	178	87	5	513	1	612	786	9.64e-40	145.0	515	2694	99.6	6.5	YP_009272812.1 polyprotein [Washington bat picornavirus]
SRR19115554|k141_2059/Aalivirus/451/27-63/1.035294918032787	YP_009595192.1	60.2	113	45	0	434	96	126	238	2.97e-43	145.0	451	239	75.2	47.3	YP_009595192.1 DnaC-like helicase loader [Bacillus phage Mgbh1]
ERR3179227|k141_4562/Salivirus/386/374-182/2.3635996261682246	YP_009329985.1	80.0	85	17	0	384	130	598	682	3.39e-40	145.0	386	1701	66.1	5.0	YP_009329985.1 hypothetical protein 1 [Hubei picorna-like virus 24]
ERR3179227|k141_6131/Caliciviridae/595/268-103/2.108385	YP_009140560.1	50.3	143	70	1	454	26	2042	2183	4.76e-39	145.0	595	2776	72.1	5.1	YP_009140560.1 putative polyprotein [Kilifi Virus]
SRR19115554|k141_28561/Aalivirus/1322/264-303/1.0949079120879122	YP_009259728.1	40.7	214	112	7	3	632	79	281	2.19e-39	145.0	1322	281	47.7	72.2	YP_009259728.1 putative Rep protein [Circovirus-like genome DCCV-5]
SRR19115554|k141_46532/Mamastrovirus/559/262-229/1.057065	YP_007517455.1	45.8	168	74	3	478	23	1	167	5.63e-41	145.0	559	429	81.6	38.9	YP_007517455.1 FtsK/SpoIIIE-like protein [Bacillus phage Eoghan]
SRR19790899|k141_63983/Salivirus/2075/992-950/1.3628164655172414	YP_010085638.1	38.8	183	111	1	864	1409	4	186	2.36e-38	144.0	2075	197	26.3	92.9	YP_010085638.1 guanylate kinase [Orthopoxvirus akhmetapox]
SRR19790908|k141_42721/Salivirus/1884/891-933/1.375760603448276	YP_010085638.1	38.8	183	111	1	1019	474	4	186	1.48e-38	144.0	1884	197	29.0	92.9	YP_010085638.1 guanylate kinase [Orthopoxvirus akhmetapox]
ERR3179227|k141_26389/Vesivirus/434/281-191/1.4190708823529412	YP_009336506.1	85.9	78	10	1	433	203	1826	1903	8.73e-40	144.0	434	2234	53.2	3.5	YP_009336506.1 hypothetical protein 1 [Hubei orthoptera virus 3]
SRR19790899|k141_79581/Ampivirus/415/124-19/2.6036036521739128	YP_009333594.1	50.7	142	61	2	414	1	274	410	1.1099999999999999e-39	144.0	415	806	99.8	17.0	YP_009333594.1 hypothetical protein 2 [Beihai picorna-like virus 23]
SRR19115554|k141_1204/Caliciviridae/331/6-129/4.558841416666667	YP_009345010.1	56.9	109	47	0	3	329	89	197	1.1e-40	144.0	331	569	98.8	19.2	YP_009345010.1 hypothetical protein 2 [Wuhan spider virus 6]
SRR19790899|k141_27841/Erbovirus/333/45-24/1.045459417475728	YP_009173309.1	66.0	94	32	0	282	1	5	98	1.05e-44	144.0	333	150	84.7	62.7	YP_009173309.1 ubiquitin conjugating enzyme E2 [Chrysochromulina ericina virus]
ERR3179227|k141_12924/Salivirus/332/101-41/1.2354404310344829	NP_733845.1	97.1	69	2	0	207	1	1364	1432	5.7299999999999996e-40	143.0	332	2035	62.3	3.4	NP_733845.1 nonstructural polyprotein [Aphid lethal paralysis virus]
SRR19790908|k141_92361/Crohivirus/598/33-78/1.0625344736842104	YP_009015561.1	55.0	120	54	0	1	360	123	242	7.429999999999999e-40	143.0	598	436	60.2	27.5	YP_009015561.1 gp258 [Bacillus phage G]
SRR19115554|k141_15294/Pasivirus/1860/1476-1392/2.763632558139535	YP_009333514.1	25.9	522	321	17	1823	342	321	804	1.1599999999999999e-34	143.0	1860	810	79.7	59.8	YP_009333514.1 hypothetical protein 2 [Beihai picorna-like virus 101]
SRR19115553|k141_33977/Norovirus/5330/4383-4443/2.18176223880597	YP_009272812.1	23.0	726	434	19	31	2055	409	1060	8.24e-33	143.0	5330	2694	38.0	24.2	YP_009272812.1 polyprotein [Washington bat picornavirus]
SRR19115553|k141_9487/Salivirus/611/302-128/2.9276937383177573	YP_009333591.1	39.5	167	101	0	565	65	591	757	4.849999999999999e-38	142.0	611	2122	82.0	7.9	YP_009333591.1 hypothetical protein 1 [Beihai picorna-like virus 116]
SRR19115553|k141_21287/Norovirus/445/136-22/1.2779062686567164	YP_009337104.1	47.2	142	75	0	429	4	678	819	6.56e-39	142.0	445	2458	95.7	5.8	YP_009337104.1 hypothetical protein 1 [Hubei picorna-like virus 69]
ERR3179227|k141_819/Norovirus/542/302-188/1.8525498148148147	YP_009329985.1	53.8	117	53	1	358	8	638	753	2.88e-38	142.0	542	1701	64.8	6.8	YP_009329985.1 hypothetical protein 1 [Hubei picorna-like virus 24]
SRR19115553|k141_3598/Rosavirus/829/177-228/1.5242255238095237	YP_009342306.1	42.6	176	88	1	6	494	233	408	1.4e-37	142.0	829	584	59.0	30.1	YP_009342306.1 hypothetical protein 1 [Wuhan arthropod virus 4]
SRR19115553|k141_15246/Tottorivirus/29653/9799-9739/1.1889448780487806	YP_007003640.1	54.3	138	57	2	514	927	1	132	2.4e-35	141.0	29653	249	1.4	53.0	YP_007003640.1 anti-repressor [Riemerella phage RAP44]
SRR19115554|k141_44347/Harkavirus/322/228-294/1.0634836206896552	YP_009337438.1	72.0	93	26	0	16	294	1567	1659	3.29e-39	141.0	322	2801	86.6	3.3	YP_009337438.1 hypothetical protein [Sanxia water strider virus 9]
SRR15534018|k141_90709/Avastrovirus/365/9-48/1.031875367647059	YP_007010559.1	57.9	121	47	1	365	3	58	174	4.05e-41	140.0	365	312	99.5	37.5	YP_007010559.1 major capsid protein [Salinivibrio phage CW02]
SRR19115553|k141_6813/Caliciviridae/784/247-208/2.168793947368421	YP_001468774.1	59.8	102	41	0	27	332	73	174	1.7299999999999999e-40	140.0	784	186	39.0	54.8	YP_001468774.1 gp70 [Listeria phage B054]
SRR19115554|k141_18696/Vesivirus/314/132-183/1.318044722222222	YP_010659610.1	92.2	77	6	0	67	297	1	77	3.98e-39	140.0	314	3450	73.6	2.2	YP_010659610.1 translation initiation factor 2 [Escherichia phage phi G17]
SRR19115554|k141_27104/Vesivirus/429/249-312/1.8520892424242423	YP_009272812.1	49.3	138	69	1	18	428	336	473	2.46e-38	140.0	429	2694	95.8	5.1	YP_009272812.1 polyprotein [Washington bat picornavirus]
SRR19115553|k141_32257/Limnipivirus/497/290-149/1.6018112903225803	YP_009111312.1	43.6	156	87	1	466	2	418	573	4.32e-38	140.0	497	2752	93.6	5.7	YP_009111312.1 polyprotein [Fisavirus 1]
SRR19115554|k141_22908/Caliciviridae/567/432-561/1.9118330434782609	YP_009337788.1	41.5	193	107	3	2	565	2258	2449	1.8700000000000002e-37	140.0	567	3291	99.5	5.8	YP_009337788.1 hypothetical protein [Hubei picorna-like virus 68]
SRR19115554|k141_25951/Salivirus/475/171-339/2.7726569158878505	YP_009337399.1	45.8	155	81	1	4	468	324	475	8.41e-38	139.0	475	2631	97.9	5.8	YP_009337399.1 hypothetical protein [Wenzhou picorna-like virus 47]
SRR19115554|k141_11383/Rosavirus/441/174-123/1.6384028571428573	YP_009337272.1	46.9	143	76	0	437	9	166	308	1.0099999999999999e-38	139.0	441	519	97.3	27.6	YP_009337272.1 hypothetical protein 1 [Shuangao insect virus 9]
SRR15534018|k141_71151/Kunsagivirus/319/198-240/1.1184047321428572	YP_112512.1	67.9	106	31	2	3	317	33	136	6.91e-43	139.0	319	146	98.7	71.2	YP_112512.1 hypothetical protein PHG11b_36 [Flavobacterium phage 11b]
SRR19115554|k141_30913/Norovirus/326/195-258/1.037503090909091	YP_009336670.1	62.4	101	37	1	16	318	230	329	1.17e-38	139.0	326	700	92.9	14.3	YP_009336670.1 hypothetical protein 2 [Hubei toti-like virus 21]
SRR19115554|k141_3797/Norovirus/389/18-63/2.0742110447761197	YP_009448204.1	63.2	87	32	0	3	263	197	283	2.8699999999999997e-40	139.0	389	309	67.1	28.2	YP_009448204.1 rolling-circle replication protein [Pleurochrysis carterae circular virus]
ERR3179227|k141_8954/Caliciviridae/435/255-294/1.1267828828828828	YP_009336506.1	66.3	98	31	1	142	435	1114	1209	6.959999999999999e-38	139.0	435	2234	67.6	4.3	YP_009336506.1 hypothetical protein 1 [Hubei orthoptera virus 3]
SRR19115553|k141_10932/Norovirus/894/720-633/1.5511742592592592	YP_009272812.1	44.0	184	88	3	891	346	1495	1665	8.6e-36	139.0	894	2694	61.1	6.3	YP_009272812.1 polyprotein [Washington bat picornavirus]
SRR15534018|k141_81622/Sapovirus/445/139-100/1.0662438636363638	YP_009199142.1	48.2	139	71	1	1	417	321	458	6.389999999999999e-38	139.0	445	759	93.7	18.2	YP_009199142.1 putative ribonucleotide-diphosphate reductase subunit alpha [Brevibacillus phage Jenst]
SRR19115554|k141_25847/Tremovirus/381/195-96/1.8650822314049589	YP_009337003.1	52.4	126	59	1	381	4	401	525	6.46e-38	138.0	381	2786	99.2	4.5	YP_009337003.1 hypothetical protein [Hubei picorna-like virus 26]
ERR3179227|k141_14656/Avastrovirus/301/18-90/1.0427302836879433	YP_009804604.1	66.3	98	33	0	8	301	624	721	1.98e-38	138.0	301	804	97.7	12.2	YP_009804604.1 tail protein [Escherichia phage SRT7]
SRR19115554|k141_2124/Vesivirus/998/366-465/1.8741213207547167	YP_009259752.1	31.8	327	177	8	4	897	149	458	2.74e-35	137.0	998	539	89.6	57.5	YP_009259752.1 RNA-dependent RNA polymerase [Pseudogymnoascus destructans partitivirus-pa]
