qseqid	sseqid	pident	align_len	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore	qlen	slen	qcovhsp	scovhsp	stitle
SRR25999230|k141_2435/Ampivirus/274/205-175/1.5213039583333334	YP_009310056.1	100.0	25	0	0	77	3	1	25	1.55e-07	50.1	274	303	27.4	8.3	YP_009310056.1 ORF2 [Parus major densovirus]
SRR25999231|k141_63498/Teschovirus/438/180-153/1.1258823853211009	YP_009173653.1	40.6	69	41	0	214	420	681	749	1.06e-06	50.1	438	1507	47.3	4.6	YP_009173653.1 DNA-directed RNA polymerase II, subunit RpB1 [Chrysochromulina ericina virus]
SRR25999230|k141_25472/Kunsagivirus/329/272-248/1.14615981981982	YP_002154639.1	27.3	110	77	1	329	9	327	436	4.33e-07	49.7	329	459	97.6	24.0	YP_002154639.1 putative sensor histidine kinase [Feldmannia species virus]
SRR14089791|k119_173589/Vesivirus/1645/414-444/1.053484954954955	YP_009329619.1	90.5	21	2	0	1439	1501	275	295	3.4e-05	49.3	1645	295	3.8	7.1	YP_009329619.1 Kelch repeat and BTB domain-containing protein A55 [BeAn 58058 virus]
SRR14089790|k119_26144/Vesivirus/3362/264-330/1.004601111111111	YP_003359177.1	35.4	65	41	1	2946	3137	123	187	0.000166	48.9	3362	416	5.7	15.6	YP_003359177.1 hypothetical protein [Diplodia scrobiculata RNA virus 1]
SRR25999231|k141_44155/Erbovirus/444/249-225/1.1850038392857145	NP_044929.1	30.0	110	74	3	365	36	816	922	2.69e-06	48.9	444	1220	74.3	8.8	NP_044929.1 pol polyprotein [Bovine foamy virus]
SRR25999231|k141_67071/Astroviridae/311/42-294/1.486048	YP_009254746.1	31.8	88	57	2	46	309	6188	6272	7.38e-07	48.9	311	6649	84.9	1.3	YP_009254746.1 polyprotein [Xinzhou spider virus 3]
SRR14089791|k119_33699/Ampivirus/1392/420-357/1.0456006918238994	YP_009482546.1	43.9	57	30	1	1176	1346	1520	1574	0.000105	48.5	1392	1778	12.3	3.1	YP_009482546.1 serine-threonine kinase [Pandoravirus neocaledonia]
SRR14089790|k119_98/Astroviridae/414/267-399/1.0946594	YP_009666148.1	41.2	51	30	0	191	39	310	360	3.25e-06	48.1	414	379	37.0	13.5	YP_009666148.1 hypothetical protein FLA14_p101 [Diachasmimorpha longicaudata entomopoxvirus]
SRR14089789|k119_2448/Ampivirus/1430/1091-1046/1.01271125	YP_010103920.1	31.1	122	71	6	1077	739	2	119	1.77e-05	47.8	1430	142	23.7	83.1	YP_010103920.1 MutT/NUDIX hydrolase [Streptomyces phage Braelyn]
SRR14089791|k119_24550/Hunnivirus/355/259-229/1.0796188934426232	YP_009094608.1	26.1	92	66	2	50	325	1303	1392	2.98e-06	47.8	355	1460	77.7	6.2	YP_009094608.1 serine-threonine kinase [Marseillevirus sp. 'Melbournevirus']
SRR6202126|k119_155/Sicinivirus/393/372-348/1.0082130973451326	YP_009483375.1	33.0	91	55	1	370	116	258	348	3.78e-06	47.8	393	433	64.9	21.0	YP_009483375.1 Cystathionine gamma-lyase [Pandoravirus quercus]
SRR14089791|k119_3608/Senecavirus/430/261-282/1.085153119266055	YP_009329013.1	25.2	103	69	1	145	429	10	112	6.13e-06	47.8	430	1406	66.3	7.3	YP_009329013.1 serine-threonine kinase [Cedratvirus A11]
SRR14089793|k119_41016/Avihepatovirus/2656/2011-1942/1.443623563218391	YP_010803424.1	33.7	95	56	2	1965	2228	648	742	0.000507	47.4	2656	762	9.9	12.5	YP_010803424.1 ubiquitin conjugation factor E4 with U-box domain [Fadolivirus algeromassiliense]
SRR25999231|k141_43649/Caliciviridae/1032/198-168/1.3941148684210527	YP_007354178.1	25.3	154	97	7	155	616	36	171	3.73e-05	47.4	1032	203	44.8	67.0	YP_007354178.1 glutamine amidotransferase [Acanthamoeba polyphaga moumouvirus]
SRR25999231|k141_66313/Harkavirus/465/213-171/1.1677153465346537	YP_010743013.1	61.1	36	14	0	277	170	45	80	5.98e-06	47.4	465	213	23.2	16.9	YP_010743013.1 hypothetical protein QAY91_gp67 [Xanthomonas phage Pfeifenkraut]
SRR25999230|k141_3038/Harkavirus/605/347-305/1.1197082178217823	YP_010743013.1	61.1	36	14	0	411	304	45	80	1.34e-05	47.4	605	213	17.9	16.9	YP_010743013.1 hypothetical protein QAY91_gp67 [Xanthomonas phage Pfeifenkraut]
SRR14089792|k119_78245/Livupivirus/1108/945-975/1.09724656	YP_009243642.1	31.4	86	55	1	687	430	37	118	0.000176	47.0	1108	687	23.3	11.9	YP_009243642.1 putative envelope protein [Bovine retrovirus CH15]
SRR14089791|k119_116527/Livupivirus/979/948-978/1.11904568	YP_009243642.1	31.4	86	55	1	689	432	37	118	0.000137	47.0	979	687	26.4	11.9	YP_009243642.1 putative envelope protein [Bovine retrovirus CH15]
SRR25999230|k141_78490/Sakobuvirus/301/180-213/1.1619307692307692	YP_009310056.1	66.7	36	12	0	192	299	5	40	2.58e-06	47.0	301	303	35.9	11.9	YP_009310056.1 ORF2 [Parus major densovirus]
SRR14089789|k119_100540/Senecavirus/2931/1578-1554/1.0552911224489796	YP_009169025.1	25.8	89	55	2	2650	2399	7	89	0.000445	46.6	2931	266	8.6	31.2	YP_009169025.1 radical SAM domain-containing protein [Campylobacter phage CPt10]
SRR14089791|k119_142311/Senecavirus/2809/1362-1386/1.0618152040816329	YP_009169025.1	25.8	89	55	2	292	543	7	89	0.000424	46.6	2809	266	9.0	31.2	YP_009169025.1 radical SAM domain-containing protein [Campylobacter phage CPt10]
SRR14089792|k119_19659/Senecavirus/2772/1452-1428/1.063940408163265	YP_009169025.1	25.8	89	55	2	2522	2271	7	89	0.000417	46.6	2772	266	9.1	31.2	YP_009169025.1 radical SAM domain-containing protein [Campylobacter phage CPt10]
SRR14089790|k119_13628/Senecavirus/2917/1338-1362/1.0560741836734693	YP_009169025.1	25.8	89	55	2	267	518	7	89	0.000442	46.6	2917	266	8.6	31.2	YP_009169025.1 radical SAM domain-containing protein [Campylobacter phage CPt10]
SRR25999231|k141_75191/Hepatovirus/1339/748-451/1.308935254237288	YP_009508065.1	31.9	94	58	1	754	473	223	310	0.000292	46.6	1339	523	21.1	16.8	YP_009508065.1 RNA-dependent RNA polymerase [Cryptosporidium parvum virus 1]
SRR14089793|k119_18490/Senecavirus/2777/1439-1415/1.0636095918367348	YP_009169025.1	25.8	89	55	2	2509	2258	7	89	0.000418	46.6	2777	266	9.1	31.2	YP_009169025.1 radical SAM domain-containing protein [Campylobacter phage CPt10]
SRR25999231|k141_16710/Parechovirus/309/279-234/1.0608710619469026	YP_024919.1	29.3	92	65	0	5	280	90	181	3.75e-06	46.2	309	198	89.3	46.5	YP_024919.1 tail fiber protein [Burkholderia phage BcepB1A]
SRR14089792|k119_33044/Erbovirus/1502/473-452/1.1736042718446602	YP_010803578.1	57.5	40	16	1	125	6	115	153	8.71e-05	46.2	1502	160	8.0	24.4	YP_010803578.1 cyclophilin-type peptidyl-prolyl cis-trans isomerase [Fadolivirus algeromassiliense]
SRR25999231|k141_14082/Limnipivirus/465/237-393/1.4834670689655172	YP_004849308.1	28.8	146	84	5	28	414	1484	1626	9.74e-05	44.7	465	2104	83.2	6.8	YP_004849308.1 replication polyprotein [Drosophila melanogaster Nora virus]
SRR25999230|k141_51386/Ampivirus/309/135-96/1.2611461206896553	YP_010804238.1	29.4	119	67	3	306	1	262	380	2.13e-05	44.7	309	697	99.0	17.1	YP_010804238.1 copper amine oxidase [Fadolivirus algeromassiliense]
SRR14089789|k119_111270/Erbovirus/2137/451-430/1.1219422330097086	YP_010803578.1	65.6	32	10	1	105	10	115	145	0.000602	44.3	2137	160	4.5	19.4	YP_010803578.1 cyclophilin-type peptidyl-prolyl cis-trans isomerase [Fadolivirus algeromassiliense]
SRR14089790|k119_36590/Salivirus/789/558-501/1.0133815887850468	YP_667900.1	30.8	78	47	3	308	529	26	100	0.000299	44.3	789	222	28.1	33.8	YP_667900.1 hypothetical protein [Neodiprion abietis nucleopolyhedrovirus]
SRR14089791|k119_171284/Potamipivirus/604/54-135/1.0993359677419352	YP_010678996.1	67.9	28	9	0	36	119	184	211	0.000273	44.3	604	576	13.9	4.9	YP_010678996.1 cell division protein [Pseudomonas phage vB_PaeM_PA5oct]
SRR25999230|k141_55380/Aquamavirus/301/109-79/1.0572090654205608	YP_010802656.1	43.9	41	23	0	176	298	32	72	3.06e-05	43.9	301	256	40.9	16.0	YP_010802656.1 non-structural protein [Ambidensovirus_Croatia_17_S17]
SRR14089789|k119_122208/Salivirus/427/166-97/1.1397507943925234	YP_010776337.1	48.6	35	18	0	313	417	2	36	3.41e-05	43.9	427	129	24.6	27.1	YP_010776337.1 hypothetical protein QJ849_gp424 [Powai lake megavirus]
SRR14089789|k119_71728/Sapovirus/467/119-98/1.0544327	YP_009329619.1	85.7	21	3	0	372	434	275	295	0.000244	43.1	467	295	13.5	7.1	YP_009329619.1 Kelch repeat and BTB domain-containing protein A55 [BeAn 58058 virus]
SRR25999231|k141_46985/Harkavirus/339/60-102/1.0086983018867923	YP_009015563.1	28.0	82	55	2	93	338	84	161	0.00012	42.7	339	323	72.6	24.1	YP_009015563.1 DHH phosphoesterase [Bacillus phage G]
SRR975462|k141_5234/Rafivirus/360/165-186/1.017804642857143	YP_010797650.1	42.0	50	22	2	57	185	246	295	0.000195	42.4	360	298	35.8	16.8	YP_010797650.1 trypsin-like serine protease-like protein [Mauternbach virus]
SRR25999231|k141_4277/Hepatovirus/434/81-135/1.1546373943661972	YP_010796966.1	28.8	111	63	4	38	358	194	292	0.000535	42.0	434	418	74.0	23.7	YP_010796966.1 PLA2X-adenain [Mayetiola barley midge adintovirus]
SRR14089791|k119_132808/Teschovirus/399/60-87/1.0048043548387096	YP_009329619.1	77.3	22	5	0	73	8	274	295	0.000368	42.0	399	295	16.5	7.5	YP_009329619.1 Kelch repeat and BTB domain-containing protein A55 [BeAn 58058 virus]
SRR14089792|k119_25854/Livupivirus/362/87-141/1.0164095798319328	YP_008437740.2	51.6	31	15	0	328	236	746	776	0.000451	41.6	362	1739	25.7	1.8	YP_008437740.2 serine-threonine kinase [Pandoravirus salinus]
SRR25999230|k141_58838/Cosavirus/466/222-255/1.2156255405405405	YP_009194187.1	34.8	69	39	2	392	189	84	147	0.000987	40.8	466	178	43.8	36.0	YP_009194187.1 guanylate kinase [Brevibacillus phage Sundance]
SRR25999230|k141_28906/Lagovirus/301/202-148/1.0214664814814816	YP_009195307.1	33.8	65	42	1	66	257	7	71	0.000373	40.8	301	274	63.8	23.7	YP_009195307.1 esterase/lipase [Mycobacterium phage Mufasa]
SRR25999230|k141_45988/Livupivirus/315/297-222/1.2835947517730495	YP_010662143.1	34.1	44	29	0	223	92	14	57	0.000636	40.4	315	403	41.9	10.9	YP_010662143.1 UDP-galactopyranose mutase [Rhizobium phage P9VFCI]
SRR25999230|k141_35936/Astroviridae/301/9-72/1.0010782407407408	NP_051022.1	43.6	39	22	0	146	262	33	71	0.00072	40.0	301	275	38.9	14.2	NP_051022.1 hypothetical protein PfdVgp7 [Periplaneta fuliginosa densovirus]
