qseqid	sseqid	pident	align_len	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore	qlen	slen	qcovhsp	scovhsp	stitle
SRR14860657|k141_4073/Norovirus/413/221-92/1.135872	YP_010803017.1	49.2	124	63	0	373	2	357	480	5.16e-34	127.0	413	795	90.1	15.6	YP_010803017.1 phosphoenolpyruvate synthase [Fadolivirus algeromassiliense]
SRR30793080|k141_102313/Ampivirus/330/147-213/1.1150194308943089	YP_010801816.1	61.4	101	39	0	21	323	148	248	2.4300000000000003e-35	127.0	330	433	91.8	23.3	YP_010801816.1 nucleotide sugar dehydrogenase [Acanthamoeba castellanii medusavirus]
SRR33769988|k141_200706/Harkavirus/562/471-504/1.1329356435643565	YP_009507248.1	38.8	170	103	1	560	54	285	454	5.88e-33	127.0	562	1084	90.2	15.7	YP_009507248.1 ORF B [Trichoplusia ni TED virus]
SRR14381429|k141_8874/Crohivirus/649/307-88/2.531272976190476	YP_009330050.1	32.1	212	142	2	632	3	507	718	1.25e-32	127.0	649	3029	97.1	7.0	YP_009330050.1 hypothetical protein [Hubei myriapoda virus 1]
SRR19115554|k141_5451/Crohivirus/412/409-70/3.919647261904762	YP_009345055.1	50.0	128	63	1	410	27	389	515	1.76e-33	126.0	412	870	93.2	14.6	YP_009345055.1 hypothetical protein 2 [Wuhan millipede virus 3]
SRR19115554|k141_1750/Hunnivirus/2477/1643-1367/1.6519506363636365	YP_803546.1	35.4	237	131	9	1969	1286	63	286	9.54e-31	126.0	2477	305	27.6	73.4	YP_803546.1 replication-associated protein [Gull circovirus]
SRR19115554|k141_29271/Bopivirus/413/404-110/1.9681452554744527	YP_009336583.1	46.9	130	66	1	413	33	1622	1751	1.92e-33	126.0	413	1751	92.3	7.4	YP_009336583.1 hypothetical protein 1 [Hubei picorna-like virus 16]
SRR19115554|k141_45264/Kunsagivirus/570/15-414/2.5078919834710747	YP_009417301.1	36.6	183	111	3	3	548	351	529	1.14e-32	126.0	570	811	95.8	22.1	YP_009417301.1 RdRp [Australian Anopheles totivirus]
SRR19115554|k141_6085/Bopivirus/1332/456-1137/3.3751197080291973	YP_009333461.1	28.1	469	281	17	49	1320	1571	2028	9.389999999999999e-30	126.0	1332	2368	95.5	19.3	YP_009333461.1 hypothetical protein 1 [Beihai sipunculid worm virus 5]
SRR19115554|k141_2087/Caliciviridae/1394/15-414/3.372891960784313	YP_009342255.1	31.3	249	160	4	1	741	35	274	5.75e-30	125.0	1394	535	53.2	44.9	YP_009342255.1 hypothetical protein 2 [Wuhan arthropod virus 3]
SRR19115554|k141_29324/Crohivirus/796/298-31/1.2349445238095236	YP_009337399.1	35.0	246	144	5	739	29	154	392	3.68e-31	125.0	796	2631	89.3	9.1	YP_009337399.1 hypothetical protein [Wenzhou picorna-like virus 47]
SRR19115554|k141_39980/Crohivirus/443/182-14/2.639942619047619	NP_620565.1	48.9	139	62	3	418	2	351	480	4.9200000000000004e-33	125.0	443	853	94.1	15.2	NP_620565.1 structural polyprotein [Black queen cell virus]
SRR14381429|k141_12956/Crohivirus/769/525-759/2.396255238095238	YP_009337003.1	33.3	249	150	7	21	746	263	502	2.03e-31	125.0	769	2786	94.4	8.6	YP_009337003.1 hypothetical protein [Hubei picorna-like virus 26]
SRR19115554|k141_41033/Caliciviridae/4469/186-783/1.4742809663865546	YP_009342325.1	27.4	329	217	8	15	977	830	1144	2.8000000000000003e-27	125.0	4469	3700	21.5	8.5	YP_009342325.1 hypothetical protein [Wuhan house centipede virus 3]
SRR19115554|k141_48838/Gallivirus/461/149-113/1.0910838596491228	YP_010113710.1	62.3	106	40	0	2	319	665	770	5.9200000000000005e-33	125.0	461	770	69.0	13.8	YP_010113710.1 minor head protein [Enterococcus phage 9183]
SRR30793080|k141_69111/Parechovirus/479/215-170/1.2177147787610618	YP_009140513.1	43.9	157	83	2	476	9	247	399	3.39e-33	125.0	479	537	97.7	28.5	YP_009140513.1 portal protein [Flavobacterium phage FCL-2]
SRR30793080|k141_69337/Lagovirus/318/270-219/2.0311043333333334	YP_009793952.1	60.4	101	40	0	309	7	251	351	6.209999999999999e-34	125.0	318	660	95.3	15.3	YP_009793952.1 DNA polymerase [Bordetella phage CN2]
SRR19115554|k141_38228/Lagovirus/974/678-771/1.2997010655737706	YP_009329882.1	31.7	268	159	8	201	974	48	301	3.1100000000000003e-31	125.0	974	470	79.5	54.0	YP_009329882.1 RdRp [Wuhan insect virus 23]
SRR30793080|k141_39965/Norovirus/389/302-209/1.7697537313432836	YP_009001743.1	50.0	110	55	0	383	54	186	295	2.45e-35	125.0	389	295	84.8	37.3	YP_009001743.1 replication-associated protein [Dragonfly larvae associated circular virus-4]
SRR33769988|k141_27622/Rafivirus/759/429-390/1.0092825663716811	NP_077596.1	38.0	171	89	1	593	81	3	156	1.93e-32	125.0	759	447	67.6	34.5	NP_077596.1 serine-threonine kinase [Ectocarpus siliculosus virus 1]
SRR33769988|k141_140234/Gallivirus/13242/8751-8718/1.0022183333333332	YP_009361727.1	28.9	395	217	13	12235	13242	2	391	1.07e-28	125.0	13242	429	7.6	90.9	YP_009361727.1 Cysteine desulfurase NifS [Pacmanvirus A23]
SRR14381429|k141_4335/Norovirus/323/218-158/1.1778174626865672	YP_008242330.1	54.8	104	47	0	317	6	1	104	8.63e-34	124.0	323	490	96.6	21.2	YP_008242330.1 chaperonin groEL [Cellulophaga phage phi14:2]
SRR14381429|k141_33463/Crohivirus/354/348-9/3.474438809523809	YP_009336939.1	52.6	116	54	1	349	5	2667	2782	5.77e-33	124.0	354	2912	97.5	4.0	YP_009336939.1 hypothetical protein [Shahe heteroptera virus 1]
SRR19115554|k141_28082/Limnipivirus/728/470-419/1.3372541025641027	YP_009593492.1	36.1	208	124	2	82	705	6	204	3.52e-31	124.0	728	704	85.7	28.3	YP_009593492.1 tail length tape measure protein [Paracoccus phage Shpa]
SRR33769988|k141_48725/Salivirus/779/710-689/1.0233274285714284	YP_009665827.1	53.3	105	49	0	243	557	368	472	2.9100000000000003e-31	124.0	779	589	40.4	17.8	YP_009665827.1 hypothetical protein CsmBV13.10 [Bracoviriform facetosae]
SRR19115554|k141_27613/Hepatovirus/335/15-309/2.868483305084746	YP_009337003.1	51.8	110	53	0	4	333	479	588	4.54e-33	124.0	335	2786	98.5	3.9	YP_009337003.1 hypothetical protein [Hubei picorna-like virus 26]
SRR19115554|k141_52366/Parechovirus/4529/132-1125/6.4281145833333335	YP_009337178.1	26.5	388	243	7	19	1074	1932	2313	6.36e-27	124.0	4529	3547	23.3	10.8	YP_009337178.1 hypothetical protein [Hubei coleoptera virus 2]
SRR30793080|k141_62338/Megrivirus/585/495-408/1.139213834586466	YP_009163927.1	47.7	128	61	3	576	196	150	272	4.11e-34	124.0	585	272	65.1	45.2	YP_009163927.1 putative replication initiation protein [Calanoida sp. copepod associated circular virus]
SRR19115554|k141_11368/Hepatovirus/1679/1547-1001/2.3752200847457625	YP_009337351.1	25.5	576	379	20	1670	6	1600	2146	1.63e-28	124.0	1679	2920	99.2	18.7	YP_009337351.1 hypothetical protein [Hubei picorna-like virus 65]
SRR14381429|k141_22081/Astroviridae/427/421-40/6.888099666666666	YP_009505809.1	48.6	146	64	3	427	2	351	489	1.39e-32	124.0	427	800	99.8	17.4	YP_009505809.1 capsid protein precursor [Bat astrovirus Hp/Guangxi/LC03/2007]
SRR14860657|k141_15269/Salivirus/436/255-285/1.031910076923077	YP_003097351.1	45.7	140	60	2	9	428	163	286	6.52e-33	123.0	436	456	96.3	27.2	YP_003097351.1 dehydrogenase [Synechococcus phage S-RSM4]
SRR19115554|k141_16766/Norovirus/311/39-87/1.161204358974359	YP_009346039.1	57.9	95	40	0	25	309	137	231	2.4600000000000002e-33	123.0	311	561	91.6	16.9	YP_009346039.1 RdRp [Wuhan insect virus 22]
SRR19115554|k141_41627/Enterovirus/802/349-145/2.084728692307692	YP_013607772.1	35.0	257	144	12	766	29	10	254	3.42e-32	123.0	802	332	92.0	73.8	YP_013607772.1 replication associated protein [Sigmofec virus UA08Rod_17746]
SRR19115554|k141_3160/Cosavirus/218/18-216/2.6947597674418606	YP_009337003.1	85.7	70	10	0	1	210	2441	2510	1.66e-33	123.0	218	2786	96.3	2.5	YP_009337003.1 hypothetical protein [Hubei picorna-like virus 26]
SRR19115554|k141_48565/Harkavirus/1029/234-621/2.161787234042553	NP_620109.1	30.6	307	199	10	21	914	491	792	1.0400000000000001e-29	123.0	1029	973	86.9	31.0	NP_620109.1 protein A [Pariacoto virus]
SRR19115554|k141_53939/Parechovirus/418/48-258/1.2489771666666667	YP_009417301.1	42.6	129	74	0	18	404	403	531	1.65e-32	123.0	418	811	92.6	15.9	YP_009417301.1 RdRp [Australian Anopheles totivirus]
SRR14381429|k141_7285/Enterovirus/2613/2496-2040/3.1426643846153843	YP_009330050.1	22.8	933	575	31	2609	60	1507	2377	3.5e-27	123.0	2613	3029	97.6	28.8	YP_009330050.1 hypothetical protein [Hubei myriapoda virus 1]
SRR19115554|k141_12267/Aalivirus/2377/192-243/1.1196794505494505	YP_009021241.1	56.4	101	43	1	170	469	140	240	3.3e-29	122.0	2377	332	12.6	30.4	YP_009021241.1 replication-associated protein [Dragonfly circularisvirus]
SRR19115554|k141_13656/Hepatovirus/557/545-80/1.3171183898305083	YP_009336529.1	37.4	182	106	3	548	3	2600	2773	2.5e-31	122.0	557	3001	98.0	5.8	YP_009336529.1 hypothetical protein [Hubei picorna-like virus 44]
SRR19115554|k141_50132/Norovirus/12654/6588-7320/2.3744027932960896	YP_009336820.1	22.1	904	573	33	4985	7441	2113	2962	7.37e-26	122.0	12654	4206	19.4	20.2	YP_009336820.1 hypothetical protein [Hubei picorna-like virus 53]
SRR19115554|k141_21057/Parechovirus/920/219-369/1.7189434166666666	YP_009259728.1	39.2	194	105	7	5	583	94	275	6.27e-32	122.0	920	281	62.9	64.8	YP_009259728.1 putative Rep protein [Circovirus-like genome DCCV-5]
SRR19115554|k141_22435/Ampivirus/558/447-489/1.0081648	YP_009012455.1	55.5	119	52	1	405	49	13	130	5.48e-35	122.0	558	130	64.0	90.8	YP_009012455.1 head decoration [Escherichia phage phi92]
SRR19115554|k141_31224/Harkavirus/595/381-591/1.0745310638297874	YP_009342327.1	35.3	201	120	3	3	593	333	527	2.6900000000000003e-31	122.0	595	1830	99.3	10.7	YP_009342327.1 hypothetical protein 1 [Wuhan insect virus 11]
SRR30793080|k141_73827/Norovirus/327/72-3/1.06246	YP_001700581.1	52.4	105	50	0	315	1	220	324	1.93e-32	122.0	327	1131	96.3	9.3	YP_001700581.1 putative bacteriophage host-specificity protein; Lambda gpJ homolog [Salmonella phage Fels-1]
SRR14860657|k141_6232/Salivirus/997/114-147/1.1303854285714283	YP_010803998.1	33.6	214	130	3	995	369	265	471	5.8399999999999995e-30	122.0	997	528	62.9	39.2	YP_010803998.1 methionyl-tRNA synthetase [Fadolivirus algeromassiliense]
SRR19115554|k141_36499/Lagovirus/827/287-167/1.024487786885246	YP_009329882.1	31.5	276	178	7	799	2	26	300	1.22e-30	122.0	827	470	96.5	58.5	YP_009329882.1 RdRp [Wuhan insect virus 23]
SRR14381429|k141_3135/Sapovirus/471/54-177/1.0290402439024389	YP_009352742.1	40.9	149	87	1	2	448	279	426	4.18e-32	122.0	471	542	94.9	27.3	YP_009352742.1 ATP-dependent protease La Type I [Kaumoebavirus]
SRR14381429|k141_31885/Enterovirus/2074/117-585/3.651733384615385	YP_009330050.1	32.9	210	139	2	27	650	1513	1722	2.0800000000000004e-27	122.0	2074	3029	30.1	6.9	YP_009330050.1 hypothetical protein [Hubei myriapoda virus 1]
SRR30793080|k141_54973/Harkavirus/459/126-222/1.110435775862069	YP_009237564.1	47.5	122	60	3	16	381	165	282	1.22e-33	122.0	459	293	79.7	40.3	YP_009237564.1 replication associated protein [Lake Sarah-associated circular molecule 6]
SRR19115554|k141_54665/Enterovirus/778/589-409/1.7415202307692306	YP_009551412.1	38.3	180	103	2	744	205	103	274	2.4100000000000003e-32	122.0	778	277	69.4	62.1	YP_009551412.1 replication-associated protein [Woodlouse hunter spider associated circular virus 1]
SRR19115554|k141_10622/Crohivirus/304/286-121/1.983417976190476	YP_009336859.1	58.8	102	41	1	303	1	380	481	1.34e-32	122.0	304	758	99.7	13.5	YP_009336859.1 hypothetical protein 2 [Hubei toti-like virus 15]
SRR19115554|k141_45063/Kunsagivirus/699/525-480/1.1807041517857144	YP_009153081.1	46.3	147	77	1	528	94	1	147	9.229999999999999e-34	121.0	699	153	62.2	96.1	YP_009153081.1 head-tail adaptor Ad3 [Enterobacteria phage Sf101]
SRR19115554|k141_19723/Oscivirus/332/317-35/3.032209782608696	YP_009344960.1	56.2	105	46	0	328	14	2866	2970	2.81e-32	121.0	332	3021	94.9	3.5	YP_009344960.1 polyprotein [Helicoverpa armigera iflavirus]
SRR30793080|k141_44921/Aalivirus/397/324-375/1.1012593203883494	YP_009203597.1	58.8	97	39	1	89	379	69	164	2.96e-34	121.0	397	221	73.3	43.4	YP_009203597.1 HNH endonuclease [Acinetobacter phage YMC11/12/R2315]
SRR30793080|k141_3381/Limnipivirus/323/108-261/1.1689751724137931	YP_009329882.1	57.4	101	40	2	3	299	152	251	7.03e-33	121.0	323	470	92.0	21.3	YP_009329882.1 RdRp [Wuhan insect virus 23]
SRR33769988|k141_49597/Ampivirus/880/787-766/1.001873613445378	YP_009507248.1	39.2	166	95	3	871	389	873	1037	2.0100000000000002e-29	120.0	880	1084	54.9	15.2	YP_009507248.1 ORF B [Trichoplusia ni TED virus]
SRR30793080|k141_25004/Torchivirus/602/330-363/1.119691422413793	YP_010356874.1	41.9	160	91	2	6	485	79	236	6.35e-32	120.0	602	309	79.7	51.1	YP_010356874.1 hypothetical protein M1M26_gp02 [Olleya phage Harreka_1]
SRR19115554|k141_44023/Avihepatovirus/282/270-186/1.1961271287128712	YP_009337003.1	59.6	94	38	0	282	1	185	278	2.72e-32	120.0	282	2786	100.0	3.4	YP_009337003.1 hypothetical protein [Hubei picorna-like virus 26]
SRR14381429|k141_7017/Sapovirus/527/167-107/1.0339515254237288	YP_010803343.1	40.9	171	95	3	525	19	308	474	2.4e-31	120.0	527	477	96.2	35.0	YP_010803343.1 inosine-5'-monophosphate dehydrogenase [Fadolivirus algeromassiliense]
SRR19115554|k141_36069/Torchivirus/731/635-59/1.5532079545454545	YP_009272708.1	33.2	199	131	2	692	99	1648	1845	5.5699999999999996e-30	120.0	731	2584	81.3	7.7	YP_009272708.1 polyprotein [Wabat virus]
SRR30793080|k141_111013/Tremovirus/332/119-56/1.4276370930232558	YP_009325272.1	58.3	96	40	0	3	290	32	127	7.41e-35	120.0	332	162	86.7	59.3	YP_009325272.1 terminase small subunit [Salmonella phage 103203_sal5]
SRR30793080|k141_108280/Salivirus/397/144-186/1.1194156034482758	YP_009302535.1	52.4	124	51	3	369	13	93	213	8.99e-33	119.0	397	294	89.9	41.2	YP_009302535.1 UTP-glucose-1-phosphate uridylyltransferase [Bacillus phage SP-15]
SRR19115554|k141_47785/Norovirus/760/324-381/1.690655895522388	YP_010799932.1	37.6	186	103	6	15	551	95	274	4.83e-31	119.0	760	300	70.7	60.0	YP_010799932.1 replication-associated protein [Northern red-backed vole stool-associated circular virus 11]
SRR33769988|k141_147388/Potamipivirus/860/545-503/1.0707827826086955	YP_009201947.1	38.5	200	121	1	140	739	27	224	2.34e-31	119.0	860	229	69.8	86.5	YP_009201947.1 transposase [Paenibacillus phage Xenia]
SRR30793080|k141_23560/Norovirus/1452/1383-1338/1.4814685074626863	YP_009552774.1	35.0	217	132	6	779	147	71	284	2.7e-29	119.0	1452	297	43.6	72.1	YP_009552774.1 putative capsid protein [Panicum ecklonii-associated virus]
SRR14381429|k141_4160/Crohivirus/517/3-315/1.2544025	YP_009330050.1	37.0	173	104	2	3	506	645	817	1.82e-30	119.0	517	3029	97.5	5.7	YP_009330050.1 hypothetical protein [Hubei myriapoda virus 1]
SRR14381429|k141_13179/Hepatovirus/447/300-0/3.752730762711865	YP_009552119.1	39.4	142	81	2	426	1	215	351	1.11e-30	119.0	447	2569	95.3	5.3	YP_009552119.1 polyprotein [Varroa destructor virus 2]
SRR19115554|k141_28146/Hepatovirus/329/323-122/1.52513906779661	YP_009337003.1	55.0	100	45	0	326	27	524	623	1.74e-31	119.0	329	2786	91.2	3.6	YP_009337003.1 hypothetical protein [Hubei picorna-like virus 26]
SRR19115554|k141_834/Harkavirus/378/225-162/1.3805743103448278	YP_009109685.1	46.5	127	65	3	377	3	133	258	1.57e-32	118.0	378	284	99.2	44.4	YP_009109685.1 replication-associated protein [Circoviridae 19 LDMD-2013]
SRR19115554|k141_14236/Ampivirus/351/348-21/2.3945854098360657	YP_009337053.1	50.5	109	54	0	350	24	3185	3293	4.3e-31	118.0	351	3530	93.2	3.1	YP_009337053.1 hypothetical protein [Hubei picorna-like virus 50]
SRR19115554|k141_6089/Lagovirus/430/12-225/1.0556045081967214	NP_795637.1	47.2	142	74	1	425	3	72	213	2.6700000000000003e-32	118.0	430	296	98.4	48.0	NP_795637.1 hypothetical protein SpyM3_1322 [Streptococcus phage 315.5]
SRR33769988|k141_203446/Harkavirus/760/645-678/1.1028232673267326	YP_009507248.1	41.7	132	77	0	549	154	426	557	4.2200000000000004e-29	118.0	760	1084	52.1	12.2	YP_009507248.1 ORF B [Trichoplusia ni TED virus]
SRR14381429|k141_102/Enterovirus/703/15-474/3.734534307692308	YP_009330050.1	35.9	181	114	2	3	539	1542	1722	2.62e-29	118.0	703	3029	76.4	6.0	YP_009330050.1 hypothetical protein [Hubei myriapoda virus 1]
SRR19115554|k141_6331/Norovirus/762/603-645/1.8361638805970149	YP_010799932.1	39.6	169	92	4	273	761	87	251	1.3599999999999999e-30	118.0	762	300	64.2	55.0	YP_010799932.1 replication-associated protein [Northern red-backed vole stool-associated circular virus 11]
SRR14381429|k141_24369/Norovirus/1222/202-7/1.319473966480447	YP_009407905.1	27.9	420	255	17	1181	6	394	793	1.75e-27	118.0	1222	2268	96.2	17.6	YP_009407905.1 RNA-dependent RNA polymerase [Lasius neglectus virus 1]
SRR30793080|k141_20332/Poecivirus/458/83-35/1.07428425	YP_007238116.1	48.3	118	60	1	408	55	53	169	2.95e-33	118.0	458	176	77.3	66.5	YP_007238116.1 HNH endonuclease [Xanthomonas phage CP1]
SRR14381429|k141_15998/Senecavirus/834/747-684/1.3840495495495495	YP_009330050.1	40.7	162	94	2	782	303	1034	1195	2.35e-28	117.0	834	3029	57.6	5.3	YP_009330050.1 hypothetical protein [Hubei myriapoda virus 1]
SRR19115554|k141_55483/Norovirus/632/87-300/1.1514320670391065	YP_009126925.1	38.6	171	100	2	9	509	129	298	8.19e-31	117.0	632	303	79.3	56.1	YP_009126925.1 replication-associated protein [Avon-Heathcote Estuary associated circular virus 19]
SRR30793080|k141_60627/Vesivirus/510/441-474/1.0672412621359222	YP_010656397.1	51.6	124	59	1	27	395	343	466	3.57e-30	117.0	510	570	72.4	21.8	YP_010656397.1 terminase large subunit [Arthrobacter phage SilentRX]
SRR33769988|k141_298727/Rosavirus/1779/417-465/1.657927216494845	YP_010780525.1	31.0	239	147	3	1070	1750	35	267	1.6600000000000003e-27	117.0	1779	388	38.3	60.1	YP_010780525.1 aminotransferase [Tupanvirus deep ocean]
SRR19115554|k141_44852/Hepatovirus/1096/45-1002/5.38373220338983	YP_009333407.1	28.2	372	228	14	24	1082	1402	1753	2.4900000000000002e-27	117.0	1096	2082	96.6	16.9	YP_009333407.1 hypothetical protein 1 [Beihai picorna-like virus 100]
SRR19115554|k141_46894/Norovirus/529/249-294/1.7692340298507463	YP_009551463.1	40.6	155	86	4	39	503	112	260	8.03e-31	117.0	529	344	87.9	43.3	YP_009551463.1 replication-associated protein [Cybaeus spider associated circular virus 1]
SRR19115554|k141_32062/Norovirus/898/504-552/1.678627014925373	YP_009259700.1	34.3	233	143	5	10	687	40	269	9.76e-30	117.0	898	324	75.5	71.0	YP_009259700.1 putative Rep protein [Circovirus-like genome DCCV-11]
SRR19115554|k141_25819/Ampivirus/627/543-507/1.04442704	YP_011756094.1	37.3	209	115	4	5	613	6	204	1.02e-30	117.0	627	300	97.1	66.3	YP_011756094.1 minor head protein [Bacillus phage Bolokhovo]
SRR19115554|k141_51631/Harkavirus/391/324-372/1.0728999137931037	YP_009001747.1	45.5	110	58	1	43	372	92	199	3.62e-32	117.0	391	299	84.4	36.1	YP_009001747.1 replication-associated protein [Dragonfly larvae associated circular virus-6]
SRR19115554|k141_48451/Rosavirus/710/30-705/5.869349898989898	YP_009336711.1	31.0	239	154	3	19	708	1168	1404	9.75e-29	117.0	710	2852	97.2	8.3	YP_009336711.1 polyprotein [Biomphalaria virus 3]
SRR19115554|k141_10107/Astroviridae/326/51-159/1.0153615333333332	YP_009333370.1	53.2	109	50	1	1	324	191	299	3.4e-31	117.0	326	545	99.4	20.0	YP_009333370.1 RdRp [Beihai barnacle virus 12]
SRR19115554|k141_1411/Parechovirus/604/33-567/2.5908778333333333	YP_009505598.1	36.9	187	114	4	19	573	1324	1508	4.4000000000000004e-29	116.0	604	2986	91.9	6.2	YP_009505598.1 polypeptide [Lygus lineolaris virus 1]
SRR14381429|k141_12987/Enterovirus/1222/183-618/3.177363076923077	YP_009330050.1	33.3	192	127	1	17	589	1489	1680	8.18e-27	116.0	1222	3029	46.9	6.3	YP_009330050.1 hypothetical protein [Hubei myriapoda virus 1]
SRR19115554|k141_39913/Caliciviridae/354/276-309/1.0441047368421053	YP_007889825.1	56.3	96	42	0	67	354	611	706	2.03e-30	116.0	354	746	81.4	12.9	YP_007889825.1 RNA-dependent RNA polymerase [Hop trefoil cryptic virus 2]
SRR19115554|k141_28538/Cosavirus/325/319-103/3.0769048837209305	YP_009330031.1	49.5	107	54	0	321	1	2481	2587	1.47e-30	116.0	325	3062	98.8	3.5	YP_009330031.1 hypothetical protein [Hubei picorna-like virus 46]
SRR33769988|k141_258526/Sakobuvirus/335/41-5/1.048941150442478	NP_955577.1	59.2	98	40	0	1	294	705	802	1.62e-30	116.0	335	1210	87.8	8.1	NP_955577.1 pol gene polyprotein [Feline leukemia virus]
SRR30793080|k141_64181/Hepatovirus/1033/595-571/1.6378950666666665	YP_010106474.1	37.0	165	104	0	539	1033	279	443	2.68e-27	116.0	1033	1268	47.9	13.0	YP_010106474.1 tail length tape measure protein [Enterococcus phage nattely]
SRR19115554|k141_37793/Tremovirus/346/94-25/2.345528925619835	YP_009345030.1	55.4	112	47	1	344	9	366	474	4.53e-30	115.0	346	867	97.1	12.6	YP_009345030.1 hypothetical protein 2 [Ubei picorna-like virus 3]
SRR19115554|k141_21147/Caliciviridae/3828/3231-2475/4.067882352941176	YP_009333576.1	27.7	447	274	14	3826	2585	1644	2074	1.29e-24	115.0	3828	2409	32.4	17.9	YP_009333576.1 hypothetical protein 1 [Beihai picorna-like virus 121]
SRR19115554|k141_56226/Lagovirus/409/12-48/1.0893879797979795	YP_006383236.1	43.6	133	65	4	24	395	23	154	5.28e-32	115.0	409	203	91.0	65.0	YP_006383236.1 hypothetical protein CR3_gp221 [Cronobacter phage CR3]
SRR19115554|k141_23429/Hepatovirus/226/27-225/1.1919597457627118	YP_009337003.1	73.0	74	20	0	1	222	2410	2483	1.3e-30	115.0	226	2786	98.2	2.7	YP_009337003.1 hypothetical protein [Hubei picorna-like virus 26]
SRR19115554|k141_4061/Norovirus/533/237-282/1.82143447761194	YP_010799932.1	36.1	166	98	4	14	496	121	283	1.47e-30	115.0	533	300	90.6	54.3	YP_010799932.1 replication-associated protein [Northern red-backed vole stool-associated circular virus 11]
SRR14381429|k141_25564/Potamipivirus/517/66-435/2.1823089380530973	YP_009336939.1	36.8	171	105	2	3	509	2716	2885	5.45e-29	115.0	517	2912	98.1	5.8	YP_009336939.1 hypothetical protein [Shahe heteroptera virus 1]
SRR19115554|k141_18319/Megrivirus/449/12-411/1.2903189473684211	YP_009337152.1	39.6	149	87	3	3	449	2157	2302	2.4700000000000002e-29	115.0	449	2876	99.6	5.1	YP_009337152.1 hypothetical protein [Hubei picorna-like virus 34]
SRR19115554|k141_47000/Harkavirus/448/168-222/1.0644475862068967	YP_009259679.1	60.7	84	30	2	50	295	161	243	6.380000000000001e-31	115.0	448	289	54.9	28.7	YP_009259679.1 putative Rep protein [Circovirus-like genome DHCV-5]
SRR30793080|k141_87388/Harkavirus/352/307-232/1.3511193965517243	YP_009116894.1	72.7	77	21	0	233	3	191	267	2.3800000000000003e-31	114.0	352	267	65.6	28.8	YP_009116894.1 replication-associated protein [Sewage-associated circular DNA virus-16]
SRR19115554|k141_6234/Gallivirus/935/294-324/1.129391287128713	YP_008853789.1	49.1	112	56	1	1	336	306	416	1.4000000000000002e-27	114.0	935	417	35.9	26.6	YP_008853789.1 major head protein [Ralstonia phage RSK1]
SRR14381429|k141_1337/Parechovirus/368/6-333/2.320245416666667	YP_009330055.1	49.1	108	55	0	18	341	2485	2592	1.2100000000000001e-29	114.0	368	2760	88.0	3.9	YP_009330055.1 hypothetical protein [Hubei picorna-like virus 31]
SRR14381429|k141_3396/Enterovirus/542/458-20/3.453758230769231	YP_009330050.1	36.2	163	103	1	539	54	1518	1680	1.38e-28	114.0	542	3029	89.7	5.4	YP_009330050.1 hypothetical protein [Hubei myriapoda virus 1]
SRR19115554|k141_40565/Aquamavirus/974/441-492/1.2329626470588235	YP_010804511.1	32.0	200	127	3	835	248	41	235	6e-27	114.0	974	568	60.4	34.3	YP_010804511.1 nonstructural protein [Bat associated densovirus]
SRR30793080|k141_94685/Caliciviridae/1396/439-313/1.1973717647058824	YP_009600223.1	42.1	140	78	2	502	83	1	137	2.28e-27	114.0	1396	306	30.1	44.8	YP_009600223.1 clamp loader of DNA polymerase [Dinoroseobacter phage vB_DshS-R5C]
SRR19115554|k141_52622/Poecivirus/2101/385-13/1.8083289915966383	YP_009336718.1	25.2	508	343	11	1480	2	1761	2246	9.78e-25	114.0	2101	2689	70.4	18.1	YP_009336718.1 hypothetical protein [Wenling picorna-like virus 8]
SRR14381429|k141_19556/Astroviridae/451/51-447/6.296417333333333	YP_009505809.1	85.1	67	8	1	255	449	46	112	4.21e-29	114.0	451	800	43.2	8.4	YP_009505809.1 capsid protein precursor [Bat astrovirus Hp/Guangxi/LC03/2007]
SRR19115554|k141_10144/Caliciviridae/452/359-317/1.0934293693693695	YP_009329982.1	47.3	146	75	2	438	1	149	292	1.55e-29	114.0	452	496	96.9	29.0	YP_009329982.1 hypothetical protein 1 [Hubei sobemo-like virus 9]
SRR19115554|k141_10093/Harkavirus/234/96-234/2.106441914893617	YP_009336583.1	65.4	78	27	0	1	234	1348	1425	5.1e-30	113.0	234	1751	100.0	4.5	YP_009336583.1 hypothetical protein 1 [Hubei picorna-like virus 16]
SRR30793080|k141_12770/Vesivirus/326/98-65/1.048416386554622	YP_006590034.1	51.9	108	51	1	325	2	269	375	8.68e-30	113.0	326	496	99.4	21.6	YP_006590034.1 terminase large subunit [Cronobacter phage phiES15]
SRR19115554|k141_22581/Crohivirus/356/150-294/1.2573086904761903	YP_009346039.1	47.5	120	60	1	6	356	296	415	2.5000000000000002e-29	113.0	356	561	98.6	21.4	YP_009346039.1 RdRp [Wuhan insect virus 22]
SRR33769988|k141_186676/Livupivirus/709/409-361/1.2511677685950413	NP_955110.1	42.9	154	85	3	131	586	10	162	4.7e-30	113.0	709	198	64.3	77.3	NP_955110.1 CNPV087 putative glutathione peroxidase [Canarypox virus]
SRR33769988|k141_93708/Harkavirus/354/192-225/1.130454455445545	YP_009507248.1	43.2	118	67	0	354	1	261	378	2.54e-29	113.0	354	1084	100.0	10.9	YP_009507248.1 ORF B [Trichoplusia ni TED virus]
