qseqid	sseqid	pident	align_len	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore	qlen	slen	qcovhsp	scovhsp	stitle
SRR19115554|k141_46014/Limnipivirus/246/126-150/1.0178541666666665	YP_010784629.1	64.9	74	25	1	246	28	266	339	1.3599999999999999e-30	112.0	246	339	89.0	21.8	YP_010784629.1 replication-associated protein [Tick-associated genomovirus 1]
SRR19115554|k141_47151/Crohivirus/526/499-43/8.34002380952381	YP_009361997.1	42.8	166	91	3	500	9	614	777	3.82e-28	112.0	526	2207	93.5	7.4	YP_009361997.1 polyprotein [parechovirus D1]
SRR19115554|k141_52335/Crohivirus/307/57-225/2.1097719047619043	YP_009336859.1	56.0	100	43	1	11	307	369	468	3.36e-29	112.0	307	758	96.7	13.2	YP_009336859.1 hypothetical protein 2 [Hubei toti-like virus 15]
SRR19115554|k141_5/Tremovirus/334/187-124/1.7150760330578514	YP_009315869.1	50.0	110	48	1	334	5	372	474	6.6e-29	112.0	334	850	98.8	12.1	YP_009315869.1 capsid precursor [Centovirus AC]
SRR19115554|k141_50236/Rosavirus/923/18-69/1.5058803809523809	YP_009342306.1	35.2	210	115	4	3	593	285	486	1.5e-26	112.0	923	584	64.0	34.6	YP_009342306.1 hypothetical protein 1 [Wuhan arthropod virus 4]
SRR19115554|k141_14894/Sakobuvirus/1151/309-348/1.038506064516129	YP_009191299.1	35.9	195	120	4	1147	575	184	377	3.5100000000000004e-26	111.0	1151	386	49.8	50.3	YP_009191299.1 portal protein [Arthrobacter phage Decurro]
SRR14381429|k141_14867/Enterovirus/461/419-8/3.0126771538461536	YP_009330050.1	39.6	139	83	1	429	16	1542	1680	6.3399999999999995e-28	111.0	461	3029	89.8	4.6	YP_009330050.1 hypothetical protein [Hubei myriapoda virus 1]
SRR19115554|k141_54396/Norovirus/523/288-336/1.8129453731343284	YP_010799932.1	38.8	183	87	6	13	522	103	273	3.9400000000000003e-29	111.0	523	300	97.5	57.0	YP_010799932.1 replication-associated protein [Northern red-backed vole stool-associated circular virus 11]
SRR30793080|k141_17943/Hepatovirus/554/321-351/1.4289242727272726	YP_010105327.1	38.1	176	86	4	492	7	7	173	2.94e-30	111.0	554	174	87.7	96.0	YP_010105327.1 hypothetical protein KNU84_gp102 [Bacteriophage DSS3_VP1]
SRR14381429|k141_15756/Crohivirus/494/120-483/8.756532142857141	YP_009508298.1	34.8	178	95	1	16	486	492	669	9.27e-28	111.0	494	2143	95.3	8.3	YP_009508298.1 polyprotein [Shanbavirus A]
SRR14381429|k141_15270/Crohivirus/898/141-591/4.936250476190476	NP_733846.1	28.9	336	180	11	5	895	364	679	3.1200000000000003e-26	111.0	898	807	99.2	39.2	NP_733846.1 capsid protein precursor, partial [Aphid lethal paralysis virus]
SRR19115554|k141_18035/Megrivirus/387/6-279/2.043912330827068	YP_009336584.1	60.8	97	34	1	4	294	377	469	1.78e-28	111.0	387	825	75.2	11.3	YP_009336584.1 hypothetical protein 2 [Hubei picorna-like virus 16]
SRR14381429|k141_36159/Cosavirus/411/246-30/4.268079302325582	YP_009333499.1	44.9	127	70	0	396	16	1284	1410	3.44e-28	111.0	411	1630	92.7	7.8	YP_009333499.1 hypothetical protein 2 [Beihai picorna-like virus 80]
SRR19115554|k141_9447/Hepatovirus/309/300-99/1.7996177966101692	YP_009272812.1	53.8	104	47	1	309	1	2485	2588	6.83e-29	111.0	309	2694	100.0	3.9	YP_009272812.1 polyprotein [Washington bat picornavirus]
SRR33769988|k141_273099/Harkavirus/754/313-277/1.1808459405940597	YP_009507248.1	47.2	108	57	0	3	326	211	318	1.3e-26	111.0	754	1084	43.0	10.0	YP_009507248.1 ORF B [Trichoplusia ni TED virus]
SRR30793080|k141_38530/Potamipivirus/453/261-312/1.1682314351851852	YP_008240183.1	59.5	84	34	0	453	202	232	315	3.41e-29	111.0	453	316	55.6	26.6	YP_008240183.1 exonuclease [Salmonella phage FSL SP-076]
SRR30793080|k141_110409/Lagovirus/639/528-582/1.3450165254237287	YP_009125610.1	51.4	109	51	1	242	568	6	112	6.94e-30	110.0	639	149	51.2	71.8	YP_009125610.1 HNH endonuclease [Pseudomonas phage vB_PaeP_C2-10_Ab22]
SRR14381429|k141_34132/Tremovirus/657/507-609/2.1448661157024795	YP_009330050.1	29.6	216	147	2	22	654	456	671	7.910000000000001e-27	110.0	657	3029	96.3	7.1	YP_009330050.1 hypothetical protein [Hubei myriapoda virus 1]
SRR33769988|k141_2060/Astroviridae/342/252-291/1.0593157407407403	YP_009507248.1	53.5	101	36	1	340	71	247	347	2.51e-28	110.0	342	1084	78.9	9.3	YP_009507248.1 ORF B [Trichoplusia ni TED virus]
SRR19115554|k141_1671/Hepatovirus/503/476-74/3.871322033898305	YP_009333576.1	39.0	154	92	2	474	19	1481	1634	1.92e-27	110.0	503	2409	90.7	6.4	YP_009333576.1 hypothetical protein 1 [Beihai picorna-like virus 121]
SRR19115554|k141_31546/Hepatovirus/283/280-91/1.1767294915254236	YP_009337003.1	53.2	94	44	0	283	2	528	621	1.64e-28	110.0	283	2786	99.6	3.4	YP_009337003.1 hypothetical protein [Hubei picorna-like virus 26]
SRR33769988|k141_225062/Ailurivirus/400/385-334/1.0556570992366412	YP_009507248.1	42.3	123	71	0	400	32	435	557	7.32e-28	110.0	400	1084	92.3	11.3	YP_009507248.1 ORF B [Trichoplusia ni TED virus]
SRR19115554|k141_8425/Norovirus/665/45-150/2.993615223880597	YP_009448204.1	51.0	96	46	1	10	297	191	285	5.42e-28	110.0	665	309	43.3	30.7	YP_009448204.1 rolling-circle replication protein [Pleurochrysis carterae circular virus]
SRR19115554|k141_18769/Cosavirus/325/18-174/2.1130434883720928	YP_009337003.1	68.4	79	25	0	2	238	2441	2519	5.39e-28	109.0	325	2786	72.9	2.8	YP_009337003.1 hypothetical protein [Hubei picorna-like virus 26]
SRR33769988|k141_28557/Sakobuvirus/661/643-616/2.127573541666667	YP_010801995.1	40.0	155	84	3	655	212	67	219	7.260000000000001e-27	109.0	661	459	67.2	33.3	YP_010801995.1 beta-galactosidase [Acanthamoeba castellanii medusavirus]
SRR33769988|k141_256119/Ailurivirus/430/418-367/1.0063764122137404	YP_009507248.1	39.8	133	76	1	421	23	439	567	1.97e-27	109.0	430	1084	92.8	11.9	YP_009507248.1 ORF B [Trichoplusia ni TED virus]
SRR30793080|k141_78809/Tremovirus/431/243-303/1.1340298347107438	YP_009285279.1	58.7	75	31	0	410	186	13	87	3.68e-31	109.0	431	88	52.2	85.2	YP_009285279.1 hypothetical protein BI093_gp35 [Bacillus phage PfEFR-5]
SRR19115554|k141_24049/Gallivirus/606/291-261/1.201261386138614	YP_010078554.1	48.2	114	57	2	589	248	305	416	7.370000000000001e-27	108.0	606	417	56.4	26.9	YP_010078554.1 major head protein [Ralstonia phage Firinga]
SRR30793080|k141_35814/Vesivirus/508/411-444/1.1756787962962962	YP_009015954.1	41.5	159	86	5	37	498	129	285	1.5800000000000002e-27	108.0	508	399	90.9	39.3	YP_009015954.1 transposase [Bacillus phage G]
SRR14381429|k141_32438/Bopivirus/518/497-2/1.2108192700729927	YP_009336575.1	38.7	163	98	2	487	2	2321	2482	7.96e-27	108.0	518	3061	93.8	5.3	YP_009336575.1 hypothetical protein [Hubei picorna-like virus 29]
SRR19115554|k141_36384/Lagovirus/644/473-20/3.5223371428571437	YP_009259752.1	37.6	189	91	5	541	11	203	376	1.88e-26	108.0	644	539	82.5	32.3	YP_009259752.1 RNA-dependent RNA polymerase [Pseudogymnoascus destructans partitivirus-pa]
SRR19115554|k141_12320/Rosavirus/352/85-34/1.6831180952380953	YP_009337272.1	45.7	116	63	0	348	1	166	281	9.2e-28	108.0	352	519	98.9	22.4	YP_009337272.1 hypothetical protein 1 [Shuangao insect virus 9]
SRR19115554|k141_27556/Vesivirus/354/87-180/1.4063375471698114	YP_010658817.1	51.5	97	45	1	17	301	260	356	2.0099999999999999e-28	108.0	354	356	80.5	27.2	YP_010658817.1 ATPase [Kosakonia phage Kc283]
SRR19115554|k141_30538/Cosavirus/2337/2202-1932/4.78921976744186	YP_009333479.1	34.3	178	114	2	2319	1789	2263	2438	6.29e-23	108.0	2337	2460	22.7	7.2	YP_009333479.1 hypothetical protein 1 [Beihai picorna-like virus 112]
SRR19115554|k141_34036/Crohivirus/331/322-7/8.72235357142857	YP_009361997.1	41.1	107	61	1	331	11	317	421	1.0800000000000001e-27	108.0	331	2207	97.0	4.8	YP_009361997.1 polyprotein [parechovirus D1]
SRR30793080|k141_5426/Norovirus/389/267-360/2.036873880597015	YP_009001743.1	41.2	114	67	0	31	372	134	247	8.1e-29	108.0	389	295	87.9	38.6	YP_009001743.1 replication-associated protein [Dragonfly larvae associated circular virus-4]
SRR30793080|k141_48344/Sapovirus/419/69-99/1.2174762	YP_009259718.1	61.4	88	31	2	165	419	6	93	9.58e-29	108.0	419	268	60.9	32.8	YP_009259718.1 putative Rep protein [Circovirus-like genome DCCV-13]
SRR33769988|k141_58543/Harkavirus/494/333-399/1.938879571428572	NP_046582.1	36.5	167	99	2	494	6	429	592	7.5e-27	108.0	494	875	99.0	18.7	NP_046582.1 minor tail protein [Bacillus phage SPBc2]
SRR19115554|k141_35023/Cosavirus/205/196-28/2.233363139534884	YP_009337003.1	75.0	68	17	0	204	1	2467	2534	1.39e-28	108.0	205	2786	99.5	2.4	YP_009337003.1 hypothetical protein [Hubei picorna-like virus 26]
SRR19115554|k141_45943/Norovirus/842/74-8/1.333860895522388	YP_010800615.1	32.8	232	133	9	704	30	4	219	8.580000000000001e-27	108.0	842	303	80.2	71.3	YP_010800615.1 replication-associated protein [Giardia-associated CRESS DNA virus 2]
SRR19115554|k141_41305/Caliciviridae/347/263-20/2.786275555555555	YP_009272818.1	51.5	103	48	1	327	19	6	106	1.68e-27	107.0	347	527	89.0	19.2	YP_009272818.1 capsid protein [Duwamo virus]
SRR19115554|k141_49006/Pasivirus/332/258-288/1.1749445161290322	YP_009321555.1	46.2	93	50	0	1	279	129	221	7.09e-29	107.0	332	272	84.0	34.2	YP_009321555.1 thymidylate synthase [Pseudoalteromonas phage PH1]
SRR19115554|k141_25769/Mamastrovirus/753/177-204/1.1422862931034483	YP_010672063.1	82.9	82	14	0	752	507	32	113	1.56e-28	107.0	753	113	32.7	72.6	YP_010672063.1 hypothetical protein PQC35_gp085 [Salmonella phage SE131]
SRR19115554|k141_33523/Hepatovirus/302/15-300/2.2662980508474573	YP_009337003.1	49.5	99	50	0	4	300	479	577	1.3600000000000002e-27	107.0	302	2786	98.3	3.6	YP_009337003.1 hypothetical protein [Hubei picorna-like virus 26]
SRR19115554|k141_13805/Cosavirus/202/196-28/2.220581162790697	YP_009337003.1	74.6	67	17	0	201	1	2468	2534	4.6399999999999995e-28	107.0	202	2786	99.5	2.4	YP_009337003.1 hypothetical protein [Hubei picorna-like virus 26]
SRR19115554|k141_14506/Kunsagivirus/329/45-138/1.307465573770492	NP_049374.1	48.1	108	56	0	1	324	1439	1546	2.6500000000000004e-27	107.0	329	2858	98.5	3.8	NP_049374.1 polyprotein [Sacbrood virus]
SRR19115554|k141_14466/Sicinivirus/672/528-507/1.1984382786885246	YP_001165295.1	53.8	91	42	0	142	414	1	91	3.3800000000000003e-29	107.0	672	96	40.6	94.8	YP_001165295.1 pseudomonas resinovorans ORF80-like [Ralstonia phage RSA1]
SRR25884871|k141_223561/Crohivirus/411/78-129/1.0864114423076925	NP_862831.2	50.0	96	48	0	1	288	2	97	6.54e-27	107.0	411	612	70.1	15.7	NP_862831.2 gag protein [Enzootic nasal tumor virus 2]
SRR30793080|k141_10231/Cardiovirus/1023/879-816/1.26558850877193	NP_046572.1	23.5	302	225	3	995	93	397	693	1.95e-24	107.0	1023	705	88.3	42.1	NP_046572.1 ABC transporter [Bacillus phage SPBc2]
SRR33769988|k141_366021/Erbovirus/782/632-593/1.1024026106194689	YP_009507248.1	53.8	93	43	0	323	601	85	177	3.61e-25	107.0	782	1084	35.7	8.6	YP_009507248.1 ORF B [Trichoplusia ni TED virus]
SRR30793080|k141_107662/Tremovirus/458/312-351/1.031654876033058	YP_010765799.1	50.9	106	52	0	331	14	5	110	3.2200000000000004e-27	107.0	458	427	69.4	24.8	YP_010765799.1 hypothetical protein QGM56_gp40 [Pseudomonas phage vB_PaeP_E220]
SRR14381429|k141_16142/Tottorivirus/617/392-50/1.940691238095238	YP_009336629.1	36.9	157	97	1	478	8	2300	2454	1.1e-25	107.0	617	2823	76.3	5.5	YP_009336629.1 hypothetical protein [Hubei arthropod virus 1]
SRR30793080|k141_106427/Teschovirus/428/110-59/1.1534354098360655	YP_001294621.1	42.7	150	62	4	23	421	28	170	6.27e-29	107.0	428	186	93.2	76.9	YP_001294621.1 DNA methyltransferase [Pseudomonas phage PA11]
SRR19115554|k141_37879/Pasivirus/392/108-150/1.3488795419847328	YP_007974237.1	37.2	129	78	2	2	388	171	296	6.3099999999999995e-28	107.0	392	313	98.7	40.3	YP_007974237.1 replicase [Bat associated circovirus 2]
SRR33769988|k141_391103/Ampivirus/2529/495-453/1.105566551724138	YP_009015548.1	36.4	173	107	1	23	541	33	202	3.24e-25	107.0	2529	209	20.5	81.3	YP_009015548.1 ABC transporter [Bacillus phage G]
SRR19115554|k141_52115/Ampivirus/371/138-168/1.1602156074766357	YP_010799935.1	56.5	115	44	3	346	5	34	143	2.41e-28	106.0	371	258	92.2	42.6	YP_010799935.1 capsid protein [Northern red-backed vole stool-associated circular virus 116]
SRR19115554|k141_57779/Avihepatovirus/539/150-183/1.324227011494253	YP_010749115.1	51.7	89	42	1	428	165	1	89	2.1100000000000002e-29	106.0	539	90	49.0	98.9	YP_010749115.1 hypothetical protein QCF72_gp59 [Escherichia phage vB_EcoS_fPoEco01]
SRR30793080|k141_3420/Sakobuvirus/493/211-166/1.1652281553398056	YP_010669068.1	47.4	116	58	2	147	488	9	123	7.080000000000001e-27	106.0	493	376	69.4	30.6	YP_010669068.1 hypothetical protein PQC09_gp053 [Synechococcus phage S-N03]
SRR19115554|k141_10742/Rosavirus/327/240-291/1.698111238095238	YP_009337272.1	45.9	109	59	0	1	327	174	282	6.350000000000001e-27	105.0	327	519	100.0	21.0	YP_009337272.1 hypothetical protein 1 [Shuangao insect virus 9]
SRR19115554|k141_302/Hepatovirus/414/102-405/1.3705242372881354	YP_009337339.1	40.0	140	77	4	1	414	1986	2120	5.21e-26	105.0	414	2872	100.0	4.7	YP_009337339.1 hypothetical protein [Hubei tetragnatha maxillosa virus 3]
SRR19115554|k141_9642/Senecavirus/282/24-204/1.7256396116504853	YP_009256209.1	52.9	87	41	0	8	268	318	404	8.630000000000001e-27	105.0	282	737	92.6	11.8	YP_009256209.1 RNA-dependent RNA polymerase [Golden shiner totivirus]
SRR30793080|k141_99202/Gallivirus/394/87-111/1.1618245544554455	YP_009100931.1	49.2	120	58	2	27	386	161	277	3.59e-26	105.0	394	765	91.4	15.3	YP_009100931.1 tail fiber protein [Idiomarinaceae phage 1N2-2]
SRR19115554|k141_10669/Sakobuvirus/735/249-306/1.0850018584070795	YP_009336913.1	36.6	172	95	4	52	552	207	369	6.76e-25	105.0	735	626	68.2	26.0	YP_009336913.1 hypothetical protein 1 [Sanxia sobemo-like virus 5]
SRR19115554|k141_21478/Crohivirus/238/9-198/1.1740508333333333	YP_009336584.1	63.9	72	26	0	1	216	75	146	3.6000000000000006e-27	105.0	238	825	90.8	8.7	YP_009336584.1 hypothetical protein 2 [Hubei picorna-like virus 16]
SRR19115554|k141_6311/Hepatovirus/293/9-291/2.0807283898305085	YP_009337003.1	50.0	94	47	0	10	291	483	576	7.750000000000001e-27	105.0	293	2786	96.2	3.4	YP_009337003.1 hypothetical protein [Hubei picorna-like virus 26]
SRR14860657|k141_23727/Lagovirus/500/413-380/1.005142741935484	YP_010803098.1	32.4	173	109	2	495	1	253	425	4.61e-26	105.0	500	508	99.0	34.1	YP_010803098.1 lysyl-tRNA ligase class II [Fadolivirus algeromassiliense]
SRR19115554|k141_53557/Hepatovirus/310/51-201/1.086245	YP_009337174.1	51.5	97	47	0	6	296	1903	1999	9.460000000000001e-27	105.0	310	2408	93.9	4.0	YP_009337174.1 hypothetical protein 1 [Hubei picorna-like virus 71]
SRR14381429|k141_19029/Hepatovirus/367/114-144/1.0389156363636365	YP_001497418.1	43.4	122	68	1	1	363	144	265	1.48e-27	105.0	367	321	98.9	38.0	YP_001497418.1 hypothetical protein NY2A_B222R [Paramecium bursaria Chlorella virus NY2A]
SRR19115554|k141_31122/Hepatovirus/275/272-83/1.1795447457627115	YP_009337003.1	53.3	90	42	0	275	6	528	617	8.27e-27	105.0	275	2786	98.2	3.2	YP_009337003.1 hypothetical protein [Hubei picorna-like virus 26]
SRR33769988|k141_252491/Ailurivirus/373/361-313/1.0391799236641222	YP_009507248.1	41.2	119	70	0	363	7	439	557	4.03e-26	104.0	373	1084	95.7	11.0	YP_009507248.1 ORF B [Trichoplusia ni TED virus]
SRR19115554|k141_2561/Cosavirus/462/126-153/1.0066914655172414	YP_009140551.1	60.4	91	30	2	282	22	4	92	1.17e-25	104.0	462	841	56.5	10.6	YP_009140551.1 DNA methylase N-4 [Flavobacterium phage FCL-2]
SRR14381429|k141_23454/Hepatovirus/876/663-861/1.2297977118644068	YP_009330050.1	46.8	126	62	3	503	874	247	369	1.03e-23	104.0	876	3029	42.5	4.1	YP_009330050.1 hypothetical protein [Hubei myriapoda virus 1]
SRR33769988|k141_241463/Avihepatovirus/470/3-48/1.0093274242424242	YP_001429805.1	33.1	169	92	3	1	453	101	266	1.07e-25	104.0	470	577	96.4	28.8	YP_001429805.1 RecJ-like ssDNA exonuclease [Bacillus phage 0305phi8-36]
SRR33769988|k141_91648/Harkavirus/623/590-545/1.384649405940594	YP_184883.1	42.0	143	57	4	622	272	44	186	4.34e-25	104.0	623	456	56.3	31.4	YP_184883.1 unnamed protein product [Bracoviriform congregatae]
SRR19115554|k141_20338/Hepatovirus/278/269-125/1.0898954237288134	YP_009337003.1	56.8	88	37	1	269	6	2184	2270	1.61e-26	104.0	278	2786	95.0	3.1	YP_009337003.1 hypothetical protein [Hubei picorna-like virus 26]
SRR30793080|k141_90382/Gallivirus/391/150-195/1.0048108571428571	YP_009998304.1	48.6	111	55	1	346	14	157	265	2.04e-26	104.0	391	428	85.2	25.5	YP_009998304.1 head maturation protease [Aeromonas phage LAh_7]
SRR19115554|k141_8273/Kunsagivirus/303/243-33/2.352421487603306	YP_009337003.1	44.9	98	53	1	299	6	1350	1446	4.1400000000000003e-26	103.0	303	2786	97.0	3.5	YP_009337003.1 hypothetical protein [Hubei picorna-like virus 26]
SRR19115554|k141_15129/Lagovirus/463/393-441/1.1398677777777777	YP_764458.1	43.7	126	68	1	21	398	120	242	1.38e-26	103.0	463	289	81.6	42.6	YP_764458.1 RecT-like ssDNA annealing protein [Geobacillus phage GBSV1]
SRR19115554|k141_3504/Kunsagivirus/479/470-23/4.06365826446281	YP_009333407.1	35.0	157	95	4	476	15	1827	1979	3.78e-25	103.0	479	2082	96.5	7.3	YP_009333407.1 hypothetical protein 1 [Beihai picorna-like virus 100]
SRR19115554|k141_44004/Aalivirus/504/231-267/1.023572868852459	YP_009595192.1	69.6	69	21	0	504	298	170	238	1.6500000000000002e-26	103.0	504	239	41.1	28.9	YP_009595192.1 DnaC-like helicase loader [Bacillus phage Mgbh1]
SRR33769988|k141_356593/Astroviridae/323/87-165/1.335303486238532	YP_009280342.1	55.6	90	37	1	60	320	356	445	3.86e-26	103.0	323	875	80.8	10.3	YP_009280342.1 tape measure protein [Streptococcus phage 9874]
SRR14381429|k141_11626/Hunnivirus/1415/741-1092/1.013999090909091	YP_009330050.1	43.1	130	72	2	729	1115	241	369	5.91e-22	103.0	1415	3029	27.3	4.3	YP_009330050.1 hypothetical protein [Hubei myriapoda virus 1]
SRR19115554|k141_2699/Crohivirus/474/45-435/2.815498809523809	YP_009336529.1	39.4	132	79	1	44	436	1516	1647	3.58e-25	103.0	474	3001	82.9	4.4	YP_009336529.1 hypothetical protein [Hubei picorna-like virus 44]
SRR19115554|k141_52624/Vesivirus/328/99-135/1.3436350485436892	NP_680496.1	53.5	101	46	1	305	6	64	164	5.450000000000001e-26	103.0	328	823	91.5	12.3	NP_680496.1 tail fiber protein and host specificity [Lactobacillus phage A2]
SRR19115554|k141_18595/Enterovirus/560/162-330/1.8094058461538465	YP_009237585.1	45.5	112	59	1	168	503	166	275	8.87e-26	103.0	560	296	60.0	37.2	YP_009237585.1 replication associated protein [Lake Sarah-associated circular virus-49]
SRR19115554|k141_18068/Vesivirus/304/277-247/1.1196405217391303	NP_694828.1	52.0	100	48	0	304	5	94	193	7.4e-27	103.0	304	372	98.7	26.9	NP_694828.1 NS2, partial [Aedes albopictus densovirus 2]
SRR19115554|k141_13979/Oscivirus/282/261-33/2.723633152173913	YP_009315906.1	55.6	81	36	0	248	6	2888	2968	5.810000000000001e-26	102.0	282	3037	86.2	2.7	YP_009315906.1 polyprotein [King virus]
SRR19115554|k141_50078/Hepatovirus/331/54-315/1.9853822033898303	YP_009337045.1	56.5	92	39	1	44	316	2723	2814	1.57e-25	102.0	331	3381	82.5	2.7	YP_009337045.1 hypothetical protein [Hubei picorna-like virus 45]
SRR14381429|k141_29515/Caliciviridae/452/162-237/1.4581975	YP_009164038.1	44.8	125	67	2	64	435	115	238	5.23e-25	102.0	452	539	82.3	23.0	YP_009164038.1 RNA-dependent RNA polymerase [Verticillium dahliae partitivirus 1]
SRR33769988|k141_309011/Harkavirus/620/60-93/1.13761	YP_009507248.1	41.8	146	79	2	612	193	124	269	3.0699999999999998e-24	102.0	620	1084	67.7	13.5	YP_009507248.1 ORF B [Trichoplusia ni TED virus]
SRR30793080|k141_5472/Mamastrovirus/408/321-396/1.6395421698113208	YP_009010739.1	39.7	131	79	0	7	399	486	616	5.3599999999999995e-25	102.0	408	792	96.3	16.5	YP_009010739.1 DNA helicase [Croceibacter phage P2559Y]
SRR19115554|k141_11731/Hepatovirus/283/9-156/1.1032868644067797	YP_009337003.1	56.8	88	37	1	19	282	2184	2270	8.260000000000001e-26	102.0	283	2786	93.3	3.1	YP_009337003.1 hypothetical protein [Hubei picorna-like virus 26]
SRR19115554|k141_24900/Norovirus/749/620-578/1.698771343283582	YP_009551412.1	43.3	120	65	2	748	392	146	263	9.85e-25	102.0	749	277	47.7	42.6	YP_009551412.1 replication-associated protein [Woodlouse hunter spider associated circular virus 1]
SRR19115554|k141_33153/Crohivirus/536/428-266/1.043172857142857	YP_009196104.1	77.0	61	13	1	2	184	318	377	1.2099999999999999e-24	101.0	536	380	34.1	15.8	YP_009196104.1 major capsid protein [Paenibacillus phage Vegas]
SRR30793080|k141_12581/Lagovirus/450/201-141/1.1962143103448275	YP_010107233.1	38.6	145	87	2	9	440	77	220	2.47e-25	101.0	450	330	96.0	43.6	YP_010107233.1 nucleotide-sugar epimerase [Agrobacterium phage OLIVR5]
SRR14860657|k141_14283/Oscivirus/1368/585-621/1.0373442592592592	YP_002117639.1	34.7	144	94	0	1361	930	234	377	2.59e-22	101.0	1368	378	31.6	38.1	YP_002117639.1 DNA polymerase processivity factor [Rhizobium phage 16-3]
SRR19115554|k141_37696/Crohivirus/338/260-17/1.9099196428571428	YP_004849308.1	45.0	109	60	0	328	2	322	430	3.14e-25	101.0	338	2104	96.7	5.2	YP_004849308.1 replication polyprotein [Drosophila melanogaster Nora virus]
SRR33769988|k141_263363/Harkavirus/471/171-138/1.1866560396039605	YP_009507248.1	34.6	153	81	2	1	402	258	410	2.1599999999999998e-24	101.0	471	1084	85.4	14.1	YP_009507248.1 ORF B [Trichoplusia ni TED virus]
SRR14381429|k141_30092/Passerivirus/312/258-300/1.031918053097345	YP_002274288.1	50.5	105	49	1	1	306	43	147	1.43e-25	100.0	312	390	98.1	26.9	YP_002274288.1 peptidase [Stx2-converting phage 1717]
SRR30793080|k141_118732/Rafivirus/337/154-118/1.4754766666666668	YP_009638953.1	51.9	106	51	0	18	335	83	188	1.6e-26	100.0	337	204	94.4	52.0	YP_009638953.1 NinG/ Rap DNA junction specific endonuclease [Pseudomonas phage H66]
SRR33769988|k141_394701/Harkavirus/753/150-117/1.1041471287128712	YP_009507248.1	40.7	135	75	2	247	642	426	558	6.87e-23	100.0	753	1084	52.6	12.3	YP_009507248.1 ORF B [Trichoplusia ni TED virus]
SRR33769988|k141_160330/Harkavirus/661/549-597/1.0421799099099098	YP_010780309.1	28.9	218	135	4	41	658	8	217	2.2699999999999997e-23	100.0	661	1589	93.5	13.2	YP_010780309.1 NcpA [Tupanvirus deep ocean]
SRR30793080|k141_46325/Hepatovirus/302/18-279/1.490919661016949	NP_620109.1	52.7	91	42	1	14	283	559	649	6.6e-25	100.0	302	973	89.4	9.4	NP_620109.1 protein A [Pariacoto virus]
SRR33769988|k141_364051/Kunsagivirus/401/212-191/1.1314000854700854	YP_009015561.1	44.6	101	56	0	339	37	273	373	6.24e-25	100.0	401	436	75.6	23.2	YP_009015561.1 gp258 [Bacillus phage G]
SRR19115554|k141_5346/Sicinivirus/4949/1587-1623/1.0829032882882883	YP_009963659.1	54.4	79	36	0	1684	1920	1	79	1.5899999999999998e-23	100.0	4949	133	4.8	59.4	YP_009963659.1 WhiB family transcription factor [Mycobacterium phage MooMoo]
SRR30793080|k141_74688/Ampivirus/389/21-63/1.0703356	YP_009221572.1	43.5	115	58	3	2	346	201	308	3.56e-25	100.0	389	334	88.7	32.3	YP_009221572.1 metallo-phosphoesterase [Verrucomicrobia phage P8625]
SRR19115554|k141_48836/Gallivirus/1289/362-314/1.2368157142857144	YP_009200540.1	47.6	124	57	4	692	1039	8	131	1.96e-24	100.0	1289	134	27.0	92.5	YP_009200540.1 hypothetical protein AVU83_gp17 [Staphylococcus phage StB20-like]
SRR19115554|k141_7435/Norovirus/438/228-132/1.6234153731343282	YP_009163917.1	37.0	127	78	2	410	30	120	244	3.02e-25	100.0	438	288	87.0	43.4	YP_009163917.1 putative replication initiation protein [Hermit crab associated circular genome]
SRR30793080|k141_71612/Avastrovirus/4053/129-774/2.050966853932584	YP_004957306.1	33.0	203	119	5	3480	4043	16	216	7.06e-22	99.8	4053	251	13.9	80.1	YP_004957306.1 ABC transporter [Planktothrix phage PaV-LD]
SRR14381429|k141_33943/Rosavirus/1015/687-921/1.7901642424242423	YP_009342321.1	29.1	320	186	12	90	1013	2197	2487	1.04e-21	99.8	1015	2976	91.0	9.8	YP_009342321.1 hypothetical protein [Wuhan insect virus 13]
SRR19115554|k141_26064/Sicinivirus/1893/1002-1056/1.1155793277310924	YP_009015546.1	25.3	221	165	0	101	763	11	231	3.49e-22	99.4	1893	249	35.0	88.8	YP_009015546.1 gp243 [Bacillus phage G]
SRR30793080|k141_84818/Avisivirus/644/75-237/1.709334161490683	YP_009551439.1	38.6	153	82	6	5	460	155	296	1.61e-23	99.4	644	371	70.8	38.3	YP_009551439.1 replication-associated protein [Sewage-associated circular DNA virus-11]
SRR19115554|k141_20999/Kunsagivirus/283/232-22/2.3520694214876032	YP_009337003.1	46.2	91	48	1	276	4	1354	1443	9.94e-25	99.4	283	2786	96.5	3.2	YP_009337003.1 hypothetical protein [Hubei picorna-like virus 26]
SRR14381429|k141_5789/Tremovirus/563/501-549/1.0282608677685952	YP_009337003.1	33.7	184	108	6	31	561	304	480	2.93e-23	99.4	563	2786	94.3	6.4	YP_009337003.1 hypothetical protein [Hubei picorna-like virus 26]
SRR19115554|k141_22172/Lagovirus/457/58-7/1.5053358585858585	YP_009665972.1	34.4	154	85	5	440	3	222	367	6.7e-24	99.4	457	539	95.8	27.1	YP_009665972.1 putative RNA dependent RNA polymerase [Aspergillus ochraceous virus]
