qseqid	sseqid	pident	align_len	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore	qlen	slen	qcovhsp	scovhsp	stitle
SRR14381429|k141_10450/Enterovirus/1290/231-696/3.83027076923077	YP_009330050.1	29.6	247	172	2	14	748	1473	1719	5.12e-31	129.0	1290	3029	57.0	8.2	YP_009330050.1 hypothetical protein [Hubei myriapoda virus 1]
SRR14381429|k141_33130/Caliciviridae/1155/387-255/1.1505890434782609	YP_009665179.1	30.8	250	162	7	1118	375	815	1055	3.0800000000000003e-31	129.0	1155	1200	64.4	20.1	YP_009665179.1 pol polyprotein, partial [Walleye epidermal hyperplasia virus 1]
SRR14381429|k141_14983/Crohivirus/620/6-339/2.1026275	YP_009330050.1	35.6	194	115	3	3	554	637	830	1.98e-33	129.0	620	3029	89.0	6.4	YP_009330050.1 hypothetical protein [Hubei myriapoda virus 1]
SRR14381429|k141_12097/Kobuvirus/619/529-16/3.236349333333333	YP_009111311.1	36.7	199	120	4	604	17	2386	2581	3.67e-33	128.0	619	3006	95.0	6.5	YP_009111311.1 polyprotein [Dinocampus coccinellae paralysis virus]
SRR14381429|k141_8874/Crohivirus/649/307-88/2.531272976190476	YP_009330050.1	32.1	212	142	2	632	3	507	718	1.25e-32	127.0	649	3029	97.1	7.0	YP_009330050.1 hypothetical protein [Hubei myriapoda virus 1]
SRR14381429|k141_12956/Crohivirus/769/525-759/2.396255238095238	YP_009337003.1	33.3	249	150	7	21	746	263	502	2.03e-31	125.0	769	2786	94.4	8.6	YP_009337003.1 hypothetical protein [Hubei picorna-like virus 26]
SRR14381429|k141_33463/Crohivirus/354/348-9/3.474438809523809	YP_009336939.1	52.6	116	54	1	349	5	2667	2782	5.77e-33	124.0	354	2912	97.5	4.0	YP_009336939.1 hypothetical protein [Shahe heteroptera virus 1]
SRR14381429|k141_22081/Astroviridae/427/421-40/6.888099666666666	YP_009505809.1	48.6	146	64	3	427	2	351	489	1.39e-32	124.0	427	800	99.8	17.4	YP_009505809.1 capsid protein precursor [Bat astrovirus Hp/Guangxi/LC03/2007]
SRR14381429|k141_4335/Norovirus/323/218-158/1.1778174626865672	YP_008242330.1	54.8	104	47	0	317	6	1	104	8.63e-34	124.0	323	490	96.6	21.2	YP_008242330.1 chaperonin groEL [Cellulophaga phage phi14:2]
SRR14381429|k141_7285/Enterovirus/2613/2496-2040/3.1426643846153843	YP_009330050.1	22.8	933	575	31	2609	60	1507	2377	3.5e-27	123.0	2613	3029	97.6	28.8	YP_009330050.1 hypothetical protein [Hubei myriapoda virus 1]
SRR14381429|k141_31885/Enterovirus/2074/117-585/3.651733384615385	YP_009330050.1	32.9	210	139	2	27	650	1513	1722	2.0800000000000004e-27	122.0	2074	3029	30.1	6.9	YP_009330050.1 hypothetical protein [Hubei myriapoda virus 1]
SRR14381429|k141_3135/Sapovirus/471/54-177/1.0290402439024389	YP_009352742.1	40.9	149	87	1	2	448	279	426	4.18e-32	122.0	471	542	94.9	27.3	YP_009352742.1 ATP-dependent protease La Type I [Kaumoebavirus]
SRR14381429|k141_7017/Sapovirus/527/167-107/1.0339515254237288	YP_010803343.1	40.9	171	95	3	525	19	308	474	2.4e-31	120.0	527	477	96.2	35.0	YP_010803343.1 inosine-5'-monophosphate dehydrogenase [Fadolivirus algeromassiliense]
SRR14381429|k141_4160/Crohivirus/517/3-315/1.2544025	YP_009330050.1	37.0	173	104	2	3	506	645	817	1.82e-30	119.0	517	3029	97.5	5.7	YP_009330050.1 hypothetical protein [Hubei myriapoda virus 1]
SRR14381429|k141_13179/Hepatovirus/447/300-0/3.752730762711865	YP_009552119.1	39.4	142	81	2	426	1	215	351	1.11e-30	119.0	447	2569	95.3	5.3	YP_009552119.1 polyprotein [Varroa destructor virus 2]
SRR14381429|k141_24369/Norovirus/1222/202-7/1.319473966480447	YP_009407905.1	27.9	420	255	17	1181	6	394	793	1.75e-27	118.0	1222	2268	96.2	17.6	YP_009407905.1 RNA-dependent RNA polymerase [Lasius neglectus virus 1]
SRR14381429|k141_102/Enterovirus/703/15-474/3.734534307692308	YP_009330050.1	35.9	181	114	2	3	539	1542	1722	2.62e-29	118.0	703	3029	76.4	6.0	YP_009330050.1 hypothetical protein [Hubei myriapoda virus 1]
SRR14381429|k141_15998/Senecavirus/834/747-684/1.3840495495495495	YP_009330050.1	40.7	162	94	2	782	303	1034	1195	2.35e-28	117.0	834	3029	57.6	5.3	YP_009330050.1 hypothetical protein [Hubei myriapoda virus 1]
SRR14381429|k141_12987/Enterovirus/1222/183-618/3.177363076923077	YP_009330050.1	33.3	192	127	1	17	589	1489	1680	8.18e-27	116.0	1222	3029	46.9	6.3	YP_009330050.1 hypothetical protein [Hubei myriapoda virus 1]
SRR14381429|k141_25564/Potamipivirus/517/66-435/2.1823089380530973	YP_009336939.1	36.8	171	105	2	3	509	2716	2885	5.45e-29	115.0	517	2912	98.1	5.8	YP_009336939.1 hypothetical protein [Shahe heteroptera virus 1]
SRR14381429|k141_1337/Parechovirus/368/6-333/2.320245416666667	YP_009330055.1	49.1	108	55	0	18	341	2485	2592	1.2100000000000001e-29	114.0	368	2760	88.0	3.9	YP_009330055.1 hypothetical protein [Hubei picorna-like virus 31]
SRR14381429|k141_19556/Astroviridae/451/51-447/6.296417333333333	YP_009505809.1	85.1	67	8	1	255	449	46	112	4.21e-29	114.0	451	800	43.2	8.4	YP_009505809.1 capsid protein precursor [Bat astrovirus Hp/Guangxi/LC03/2007]
SRR14381429|k141_3396/Enterovirus/542/458-20/3.453758230769231	YP_009330050.1	36.2	163	103	1	539	54	1518	1680	1.38e-28	114.0	542	3029	89.7	5.4	YP_009330050.1 hypothetical protein [Hubei myriapoda virus 1]
SRR14381429|k141_13065/Enterovirus/461/419-8/3.0126771538461536	YP_009330050.1	39.6	139	83	1	429	16	1542	1680	6.3399999999999995e-28	111.0	461	3029	89.8	4.6	YP_009330050.1 hypothetical protein [Hubei myriapoda virus 1]
SRR14381429|k141_35365/Crohivirus/494/120-483/8.756532142857141	YP_009508298.1	34.8	178	95	1	16	486	492	669	9.27e-28	111.0	494	2143	95.3	8.3	YP_009508298.1 polyprotein [Shanbavirus A]
SRR14381429|k141_19499/Crohivirus/898/141-591/4.936250476190476	NP_733846.1	28.9	336	180	11	5	895	364	679	3.1200000000000003e-26	111.0	898	807	99.2	39.2	NP_733846.1 capsid protein precursor, partial [Aphid lethal paralysis virus]
SRR14381429|k141_20530/Cosavirus/411/246-30/4.268079302325582	YP_009333499.1	44.9	127	70	0	396	16	1284	1410	3.44e-28	111.0	411	1630	92.7	7.8	YP_009333499.1 hypothetical protein 2 [Beihai picorna-like virus 80]
SRR14381429|k141_6609/Tremovirus/657/507-609/2.1448661157024795	YP_009330050.1	29.6	216	147	2	22	654	456	671	7.910000000000001e-27	110.0	657	3029	96.3	7.1	YP_009330050.1 hypothetical protein [Hubei myriapoda virus 1]
SRR14381429|k141_12694/Bopivirus/518/497-2/1.2108192700729927	YP_009336575.1	38.7	163	98	2	487	2	2321	2482	7.96e-27	108.0	518	3061	93.8	5.3	YP_009336575.1 hypothetical protein [Hubei picorna-like virus 29]
SRR14381429|k141_36375/Tottorivirus/617/392-50/1.940691238095238	YP_009336629.1	36.9	157	97	1	478	8	2300	2454	1.1e-25	107.0	617	2823	76.3	5.5	YP_009336629.1 hypothetical protein [Hubei arthropod virus 1]
SRR14381429|k141_23583/Hepatovirus/367/114-144/1.0389156363636365	YP_001497418.1	43.4	122	68	1	1	363	144	265	1.48e-27	105.0	367	321	98.9	38.0	YP_001497418.1 hypothetical protein NY2A_B222R [Paramecium bursaria Chlorella virus NY2A]
SRR14381429|k141_21039/Hepatovirus/876/663-861/1.2297977118644068	YP_009330050.1	46.8	126	62	3	503	874	247	369	1.03e-23	104.0	876	3029	42.5	4.1	YP_009330050.1 hypothetical protein [Hubei myriapoda virus 1]
SRR14381429|k141_8513/Hunnivirus/1415/741-1092/1.013999090909091	YP_009330050.1	43.1	130	72	2	729	1115	241	369	5.91e-22	103.0	1415	3029	27.3	4.3	YP_009330050.1 hypothetical protein [Hubei myriapoda virus 1]
SRR14381429|k141_8857/Caliciviridae/452/162-237/1.4581975	YP_009164038.1	44.8	125	67	2	64	435	115	238	5.23e-25	102.0	452	539	82.3	23.0	YP_009164038.1 RNA-dependent RNA polymerase [Verticillium dahliae partitivirus 1]
SRR14381429|k141_19354/Astroviridae/1781/950-788/1.0335926	YP_010804469.1	33.1	248	143	12	981	265	27	260	1.02e-21	101.0	1781	458	40.3	51.1	YP_010804469.1 hypothetical protein QKU58_gp065 [Pyramimonas orientalis virus]
SRR14381429|k141_19321/Passerivirus/312/258-300/1.031918053097345	YP_002274288.1	50.5	105	49	1	1	306	43	147	1.43e-25	100.0	312	390	98.1	26.9	YP_002274288.1 peptidase [Stx2-converting phage 1717]
SRR14381429|k141_3170/Astroviridae/1564/267-705/1.6106866666666666	YP_010804469.1	36.5	252	135	12	256	978	29	266	3.0200000000000004e-21	99.8	1564	458	46.2	52.0	YP_010804469.1 hypothetical protein QKU58_gp065 [Pyramimonas orientalis virus]
SRR14381429|k141_10711/Kobuvirus/1015/669-1002/2.2284390666666667	YP_009342321.1	29.1	320	186	12	90	1013	2197	2487	1.04e-21	99.8	1015	2976	91.0	9.8	YP_009342321.1 hypothetical protein [Wuhan insect virus 13]
SRR14381429|k141_14829/Tremovirus/563/501-549/1.0282608677685952	YP_009337003.1	33.7	184	108	6	31	561	304	480	2.93e-23	99.4	563	2786	94.3	6.4	YP_009337003.1 hypothetical protein [Hubei picorna-like virus 26]
SRR14381429|k141_29772/Harkavirus/414/3-390/2.5500147872340424	YP_009333558.1	33.8	136	90	0	2	409	1465	1600	7.01e-24	99.0	414	1618	98.6	8.4	YP_009333558.1 hypothetical protein 1 [Beihai picorna-like virus 74]
SRR14381429|k141_3273/Astroviridae/1390/132-717/1.4528395333333333	YP_010804469.1	35.1	248	140	11	275	988	29	265	4.78e-21	98.6	1390	458	51.4	51.7	YP_010804469.1 hypothetical protein QKU58_gp065 [Pyramimonas orientalis virus]
SRR14381429|k141_6711/Poecivirus/311/104-65/1.1693714393939394	YP_009221711.1	45.9	111	51	2	3	311	440	549	2.5399999999999998e-24	98.6	311	741	99.4	14.8	YP_009221711.1 anaerobic ribonucleoside reductase large subunit [Clostridium phage phiCD211]
SRR14381429|k141_14608/Hepatovirus/406/3-387/1.7108104237288135	YP_009330050.1	47.1	136	66	3	6	404	335	467	1.1999999999999998e-23	98.2	406	3029	98.3	4.4	YP_009330050.1 hypothetical protein [Hubei myriapoda virus 1]
SRR14381429|k141_31680/Crohivirus/404/102-324/2.709957738095238	YP_009337284.1	39.1	133	76	5	13	396	589	721	1.6299999999999997e-23	97.8	404	2975	95.0	4.5	YP_009337284.1 hypothetical protein [Hubei picorna-like virus 28]
SRR14381429|k141_5548/Astroviridae/1526/405-579/1.6581703333333333	YP_010804469.1	33.6	259	143	13	349	1086	29	271	1.62e-20	97.4	1526	458	48.4	53.1	YP_010804469.1 hypothetical protein QKU58_gp065 [Pyramimonas orientalis virus]
SRR14381429|k141_24712/Astroviridae/1010/821-227/1.7145927333333333	YP_010804469.1	34.1	185	109	5	673	122	27	199	6.0700000000000005e-21	96.3	1010	458	54.7	37.8	YP_010804469.1 hypothetical protein QKU58_gp065 [Pyramimonas orientalis virus]
SRR14381429|k141_29931/Senecavirus/404/296-236/1.5116581981981985	YP_009330050.1	41.3	126	71	2	390	16	1017	1140	7.689999999999999e-23	95.9	404	3029	92.8	4.1	YP_009330050.1 hypothetical protein [Hubei myriapoda virus 1]
SRR14381429|k141_411/Ailurivirus/292/63-279/1.0420498113207548	YP_009330050.1	45.7	94	51	0	8	289	2846	2939	1.8499999999999998e-23	95.9	292	3029	96.6	3.1	YP_009330050.1 hypothetical protein [Hubei myriapoda virus 1]
SRR14381429|k141_10743/Astroviridae/960/279-708/1.729171	YP_010804469.1	31.0	239	146	8	264	959	27	253	1.14e-20	95.1	960	458	72.5	49.6	YP_010804469.1 hypothetical protein QKU58_gp065 [Pyramimonas orientalis virus]
SRR14381429|k141_21262/Astroviridae/918/183-750/1.2414858666666668	YP_010804469.1	37.6	170	88	7	313	801	28	186	1.22e-20	94.7	918	458	53.3	34.7	YP_010804469.1 hypothetical protein QKU58_gp065 [Pyramimonas orientalis virus]
SRR14381429|k141_1214/Crohivirus/463/409-82/3.47156869047619	YP_009330050.1	34.0	147	96	1	439	2	1489	1635	5.42e-22	94.4	463	3029	94.6	4.9	YP_009330050.1 hypothetical protein [Hubei myriapoda virus 1]
SRR14381429|k141_18116/Astroviridae/1358/1037-809/1.6633252666666667	YP_010804469.1	32.4	253	142	12	1074	355	35	271	2.74e-19	93.2	1358	458	53.0	51.7	YP_010804469.1 hypothetical protein QKU58_gp065 [Pyramimonas orientalis virus]
SRR14381429|k141_5857/Crohivirus/413/329-32/2.41752119047619	YP_009342053.1	49.5	97	49	0	292	2	2799	2895	1.4000000000000002e-21	92.4	413	3023	70.5	3.2	YP_009342053.1 hypothetical protein [Wuhan coneheads virus 1]
SRR14381429|k141_17580/Hepatovirus/331/322-76/1.3353700847457626	YP_009330050.1	50.0	108	50	2	322	8	335	441	5.08e-22	92.4	331	3029	95.2	3.5	YP_009330050.1 hypothetical protein [Hubei myriapoda virus 1]
SRR14381429|k141_34036/Mosavirus/242/230-41/1.6654253435114503	YP_009342053.1	55.3	76	34	0	230	3	2818	2893	3.85e-22	91.3	242	3023	94.2	2.5	YP_009342053.1 hypothetical protein [Wuhan coneheads virus 1]
SRR14381429|k141_24921/Astroviridae/1555/1087-868/1.2275542	YP_010804469.1	32.8	247	137	12	1118	417	38	268	2.43e-18	90.9	1555	458	45.1	50.4	YP_010804469.1 hypothetical protein QKU58_gp065 [Pyramimonas orientalis virus]
SRR14381429|k141_111/Sapovirus/462/261-297/1.0136236842105264	YP_003970003.1	39.1	115	67	1	10	345	262	376	5.33e-21	90.5	462	384	72.7	29.9	YP_003970003.1 putative superfamily II helicase/eIF-4AIII [Cafeteria roenbergensis virus BV-PW1]
SRR14381429|k141_1005/Crohivirus/736/508-52/6.647005476190476	YP_009337289.1	31.3	243	140	10	709	53	808	1047	1.8e-19	90.5	736	2968	89.3	8.1	YP_009337289.1 hypothetical protein [Hubei odonate virus 3]
SRR14381429|k141_8552/Parechovirus/397/340-16/1.367212	YP_009330050.1	45.3	117	59	3	345	1	247	360	7.49e-21	90.1	397	3029	86.9	3.8	YP_009330050.1 hypothetical protein [Hubei myriapoda virus 1]
SRR14381429|k141_26173/Crohivirus/443/365-5/2.473805714285714	YP_009553501.1	39.1	115	68	1	342	4	413	527	1.75e-20	89.7	443	3128	76.5	3.7	YP_009553501.1 polyprotein [Nephila clavipes virus 1]
SRR14381429|k141_30531/Hepatovirus/243/12-228/1.185374406779661	YP_009330050.1	50.0	74	37	0	19	240	2866	2939	6.6300000000000006e-21	87.8	243	3029	91.4	2.4	YP_009330050.1 hypothetical protein [Hubei myriapoda virus 1]
SRR14381429|k141_14851/Parechovirus/373/352-235/1.56391525	YP_009336575.1	41.0	117	65	1	368	18	2443	2555	4.73e-20	87.4	373	3061	94.1	3.7	YP_009336575.1 hypothetical protein [Hubei picorna-like virus 29]
SRR14381429|k141_8182/Astroviridae/315/195-300/1.054319369369369	YP_009205333.1	45.0	100	50	1	302	3	17	111	2.34e-20	87.0	315	442	95.2	21.5	YP_009205333.1 FtsK/SpoIIIE-like protein [Mycobacterium phage Ariel]
SRR14381429|k141_7335/Hunnivirus/351/339-81/1.4749954545454544	YP_009330055.1	48.9	94	47	1	349	71	1378	1471	4.95e-20	87.0	351	2760	79.5	3.4	YP_009330055.1 hypothetical protein [Hubei picorna-like virus 31]
SRR14381429|k141_32325/Cardiovirus/567/45-0/1.1680896666666667	YP_009330050.1	33.6	149	90	4	444	10	919	1062	1.49e-18	85.9	567	3029	76.7	4.8	YP_009330050.1 hypothetical protein [Hubei myriapoda virus 1]
SRR14381429|k141_9697/Astroviridae/635/222-633/1.1209387333333334	YP_010804469.1	39.2	130	70	3	227	613	38	159	2.51e-18	85.5	635	458	60.9	26.6	YP_010804469.1 hypothetical protein QKU58_gp065 [Pyramimonas orientalis virus]
SRR14381429|k141_21422/Enterovirus/353/48-186/1.4674918461538462	YP_009552832.1	35.0	117	75	1	3	353	1143	1258	3.27e-19	84.7	353	1728	99.4	6.7	YP_009552832.1 ORF2 [Nesidiocoris tenuis iflavirus 1]
SRR14381429|k141_23922/Astroviridae/351/3-327/3.8162842	YP_009664787.1	38.9	126	63	5	2	349	121	242	7.69e-19	83.6	351	816	99.1	15.0	YP_009664787.1 polyprotein 1AB, partial [Mamastrovirus 18]
SRR14381429|k141_4911/Megrivirus/402/378-15/2.9416112781954884	YP_009337003.1	33.6	131	75	3	395	3	415	533	2.81e-18	82.8	402	2786	97.8	4.3	YP_009337003.1 hypothetical protein [Hubei picorna-like virus 26]
SRR14381429|k141_21099/Caliciviridae/357/288-321/1.004959298245614	YP_009172525.1	37.1	116	70	2	356	12	40	153	3.89e-19	82.8	357	282	96.6	40.4	YP_009172525.1 hypothetical protein APZ24_gp034 [Ostreococcus lucimarinus virus 2]
SRR14381429|k141_30568/Avihepatovirus/489/177-246/2.019095643564357	YP_009337284.1	38.9	113	66	2	62	391	590	702	2.59e-17	81.3	489	2975	67.5	3.8	YP_009337284.1 hypothetical protein [Hubei picorna-like virus 28]
SRR14381429|k141_16594/Sicinivirus/648/390-477/1.2433250806451612	YP_010803532.1	47.7	88	42	1	644	393	53	140	1.44e-16	80.9	648	819	38.9	10.7	YP_010803532.1 eukaryotic translation elongation factor 2 [Fadolivirus algeromassiliense]
SRR14381429|k141_7453/Tremovirus/283/168-270/2.3215311570247934	YP_009337289.1	46.1	89	45	2	18	281	870	956	4.02e-18	80.5	283	2968	93.3	2.9	YP_009337289.1 hypothetical protein [Hubei odonate virus 3]
SRR14381429|k141_10326/Passerivirus/319/313-22/1.52660037037037	YP_009337284.1	39.8	108	62	2	315	1	652	759	9.13e-18	80.1	319	2975	98.7	3.6	YP_009337284.1 hypothetical protein [Hubei picorna-like virus 28]
SRR14381429|k141_33126/Astroviridae/1013/69-372/1.1630189333333334	YP_010804469.1	28.4	250	141	9	204	908	34	260	2.58e-15	79.7	1013	458	69.6	49.6	YP_010804469.1 hypothetical protein QKU58_gp065 [Pyramimonas orientalis virus]
SRR14381429|k141_8107/Sicinivirus/337/21-105/1.0226275	YP_010803532.1	46.2	93	46	1	290	24	48	140	3.64e-17	78.6	337	819	79.2	11.4	YP_010803532.1 eukaryotic translation elongation factor 2 [Fadolivirus algeromassiliense]
SRR14381429|k141_20541/Astroviridae/1606/1441-1156/1.0374612666666667	YP_010804469.1	28.6	262	152	10	1325	573	34	271	3.44e-14	78.2	1606	458	46.9	52.0	YP_010804469.1 hypothetical protein QKU58_gp065 [Pyramimonas orientalis virus]
SRR14381429|k141_18522/Astroviridae/1079/944-590/1.1787722	YP_009001035.1	30.5	200	112	6	880	356	39	236	1.19e-14	78.2	1079	496	48.7	39.9	YP_009001035.1 PDZ serine protease [Pithovirus sibericum]
SRR14381429|k141_37037/Crohivirus/304/39-216/1.130449880952381	YP_009330050.1	36.6	101	63	1	4	303	687	787	1.24e-16	76.6	304	3029	98.7	3.3	YP_009330050.1 hypothetical protein [Hubei myriapoda virus 1]
SRR14381429|k141_21975/Sakobuvirus/286/256-67/2.064487837837838	YP_009342053.1	47.7	88	44	2	264	1	2495	2580	4.65e-16	74.7	286	3023	92.3	2.8	YP_009342053.1 hypothetical protein [Wuhan coneheads virus 1]
SRR14381429|k141_4139/Astroviridae/1191/201-483/1.0710586666666666	YP_010804469.1	29.3	246	144	10	314	1018	34	260	2.1e-13	74.7	1191	458	59.2	49.6	YP_010804469.1 hypothetical protein QKU58_gp065 [Pyramimonas orientalis virus]
SRR14381429|k141_2432/Crohivirus/322/66-309/4.343260714285714	YP_009336542.1	41.8	79	46	0	73	309	788	866	1.38e-15	73.9	322	3105	73.6	2.5	YP_009336542.1 hypothetical protein [Hubei tick virus 2]
SRR14381429|k141_24860/Astroviridae/1094/977-845/1.1552702666666663	YP_010804469.1	25.9	259	168	10	1026	280	30	274	2.85e-13	73.9	1094	458	68.3	53.5	YP_010804469.1 hypothetical protein QKU58_gp065 [Pyramimonas orientalis virus]
SRR14381429|k141_36442/Crohivirus/593/135-177/1.0963189864864864	YP_010780022.1	28.6	126	83	1	8	385	11	129	9.82e-16	73.6	593	142	63.7	83.8	YP_010780022.1 phosphatidylethanolamine-binding protein-like protein [Tupanvirus deep ocean]
SRR14381429|k141_32303/Crohivirus/215/209-107/1.8533257142857145	YP_009342053.1	51.5	68	33	0	204	1	2806	2873	4.45e-16	73.6	215	3023	94.9	2.2	YP_009342053.1 hypothetical protein [Wuhan coneheads virus 1]
SRR14381429|k141_26018/Tottorivirus/657/216-255/1.0473744642857143	YP_010781262.1	29.2	195	124	5	63	608	346	539	1.25e-13	72.4	657	815	83.1	23.8	YP_010781262.1 mimivirus elongation factor aef-2 [Tupanvirus deep ocean]
SRR14381429|k141_5529/Rosavirus/502/243-480/1.3404289898989898	YP_009342321.1	33.3	123	80	1	113	475	2333	2455	3.63e-14	72.4	502	2976	72.3	4.1	YP_009342321.1 hypothetical protein [Wuhan insect virus 13]
SRR14381429|k141_13195/Gallivirus/283/277-19/1.4090432000000002	YP_009342053.1	46.8	94	46	4	283	2	2515	2604	3.96e-15	72.0	283	3023	99.6	3.0	YP_009342053.1 hypothetical protein [Wuhan coneheads virus 1]
SRR14381429|k141_17603/Astroviridae/874/12-849/10.147082666666668	YP_004782205.1	27.6	250	157	8	2	700	21	263	9.46e-13	71.6	874	849	80.0	28.6	YP_004782205.1 ORF1a [Mouse astrovirus M-52/USA/2008]
SRR14381429|k141_26778/Astroviridae/947/78-228/1.1214638	YP_010804469.1	26.2	244	156	8	67	771	37	265	3.14e-12	70.1	947	458	74.4	50.0	YP_010804469.1 hypothetical protein QKU58_gp065 [Pyramimonas orientalis virus]
SRR14381429|k141_16282/Aalivirus/423/387-345/1.0562779126213593	YP_010779989.1	32.9	143	82	6	421	2	844	975	4.52e-13	68.2	423	1602	99.3	8.2	YP_010779989.1 tyrosine kinase family protein [Moumouvirus goulette]
SRR14381429|k141_11964/Crohivirus/303/27-303/2.8791238095238096	YP_009330050.1	35.1	94	60	1	25	303	1513	1606	1.6e-13	67.8	303	3029	92.1	3.1	YP_009330050.1 hypothetical protein [Hubei myriapoda virus 1]
SRR14381429|k141_25840/Ampivirus/771/216-258/1.0089373333333334	YP_010110190.1	26.8	194	121	7	207	767	3	182	1.47e-12	67.4	771	185	72.8	97.3	YP_010110190.1 RNA polymerase sigma factor [uncultured phage cr50_1]
SRR14381429|k141_32245/Astroviridae/1057/784-349/1.2190293333333335	YP_010804469.1	27.9	172	110	4	511	8	37	198	1.51e-10	65.5	1057	458	47.7	35.4	YP_010804469.1 hypothetical protein QKU58_gp065 [Pyramimonas orientalis virus]
SRR14381429|k141_34029/Aphthovirus/426/381-81/1.3616820183486238	YP_009333199.1	37.3	110	62	3	331	2	321	423	5.67e-12	65.1	426	2882	77.5	3.6	YP_009333199.1 hypothetical protein [Shahe heteroptera virus 2]
SRR14381429|k141_21979/Sakobuvirus/253/30-219/2.104408018018018	YP_009342053.1	46.8	77	40	1	23	253	2495	2570	7.31e-13	65.1	253	3023	91.3	2.5	YP_009342053.1 hypothetical protein [Wuhan coneheads virus 1]
SRR14381429|k141_28261/Astroviridae/923/782-482/1.1914064000000002	YP_010804469.1	32.8	174	96	7	669	166	28	186	1.74e-10	64.7	923	458	54.6	34.7	YP_010804469.1 hypothetical protein QKU58_gp065 [Pyramimonas orientalis virus]
SRR14381429|k141_24148/Astroviridae/1277/360-522/1.3629700666666666	YP_010804469.1	28.0	182	107	6	365	895	36	198	5.83e-10	64.3	1277	458	41.6	35.6	YP_010804469.1 hypothetical protein QKU58_gp065 [Pyramimonas orientalis virus]
SRR14381429|k141_7984/Avastrovirus/303/177-24/1.0243021985815604	YP_009845540.1	44.0	91	48	2	302	36	367	456	4.45e-12	63.5	303	629	88.1	14.3	YP_009845540.1 major tail protein [Salmonella phage SE13]
SRR14381429|k141_2026/Astroviridae/934/388-205/1.2648887333333334	YP_010804469.1	36.7	128	69	4	378	1	36	153	1.05e-09	62.4	934	458	40.5	25.8	YP_010804469.1 hypothetical protein QKU58_gp065 [Pyramimonas orientalis virus]
SRR14381429|k141_2592/Lagovirus/327/273-186/1.6103157575757576	YP_009329963.1	49.2	59	30	0	327	151	2333	2391	1.67e-11	62.4	327	2676	54.1	2.2	YP_009329963.1 hypothetical protein 1 [Hubei earwig virus 3]
SRR14381429|k141_30267/Astroviridae/482/473-56/2.1533686666666667	YP_009333547.1	34.0	100	58	1	482	183	1659	1750	1.58e-10	61.6	482	1863	62.2	4.9	YP_009333547.1 hypothetical protein 1 [Beihai picorna-like virus 72]
SRR14381429|k141_28624/Enterovirus/326/99-321/1.3293366153846156	YP_009337725.1	38.2	102	61	1	15	320	1191	1290	4.06e-11	61.2	326	1675	93.9	6.0	YP_009337725.1 hypothetical protein 1 [Hubei picorna-like virus 22]
SRR14381429|k141_11994/Salivirus/378/123-165/1.070410380952381	YP_009032583.1	35.4	113	72	1	3	341	30	141	1.47e-11	61.2	378	178	89.7	62.9	YP_009032583.1 hypothetical protein WP2_06 [Lactococcus phage WP-2]
SRR14381429|k141_25048/Ailurivirus/374/77-47/1.047473358778626	YP_009408220.1	34.5	110	67	4	349	23	4	109	5.45e-11	61.2	374	334	87.4	31.7	YP_009408220.1 hypothetical protein CKM52_gp038 [Murmansk poxvirus]
SRR14381429|k141_11090/Ampivirus/525/378-291/1.1964963366336634	YP_009611958.1	32.6	129	83	3	141	524	131	256	2.89e-10	60.5	525	268	73.1	47.0	YP_009611958.1 chaperone protein DnaJ [Agrobacterium phage Atu_ph07]
SRR14381429|k141_31426/Astroviridae/557/452-8/8.553930666666668	YP_009047079.1	30.2	139	93	2	417	7	261	397	9.66e-10	60.1	557	888	73.8	15.4	YP_009047079.1 ORF1a [Human astrovirus BF34]
SRR14381429|k141_3333/Sakobuvirus/269/72-261/2.0209852252252256	YP_009342053.1	46.6	73	38	1	45	263	2487	2558	1.31e-10	58.9	269	3023	81.4	2.4	YP_009342053.1 hypothetical protein [Wuhan coneheads virus 1]
SRR14381429|k141_5287/Crohivirus/272/188-35/2.248385238095238	YP_009552119.1	33.7	86	53	1	265	8	2292	2373	4.75e-10	57.4	272	2569	94.9	3.2	YP_009552119.1 polyprotein [Varroa destructor virus 2]
SRR14381429|k141_9148/Parechovirus/311/245-17/2.0924789166666664	YP_009380529.1	32.4	102	67	2	304	2	119	219	1e-09	57.0	311	752	97.4	13.4	YP_009380529.1 polyprotein, partial [Aphis glycines virus 3]
SRR14381429|k141_30913/Tremovirus/410/219-246/1.1628227906976745	YP_009785092.1	49.3	71	34	2	21	233	38	106	3.01e-10	56.6	410	108	52.0	63.9	YP_009785092.1 transcriptional regulator [Burkholderia phage AP3]
SRR14381429|k141_30886/Astroviridae/481/207-282/1.1201392	YP_002117594.1	45.3	75	39	2	202	426	74	146	1.06e-08	55.8	481	299	46.8	24.4	YP_002117594.1 protease [Rhizobium phage 16-3]
SRR14381429|k141_26249/Crohivirus/309/219-54/2.324588095238095	YP_009552119.1	32.1	84	53	1	260	9	2300	2379	2.58e-09	55.8	309	2569	81.6	3.1	YP_009552119.1 polyprotein [Varroa destructor virus 2]
SRR14381429|k141_19236/Mamastrovirus/321/240-276/1.0054178260869564	YP_164168.1	32.4	74	46	1	97	318	389	458	4.1e-09	55.5	321	1103	69.2	6.3	YP_164168.1 DNA-directed RNA polymerase II second largest subunit [Singapore grouper iridovirus]
